1	1241	648	-1225
2	1537	-54	-1018
3	-37	-768	-5
1	1241	648	-1225
2	1537	-54	-1018
3	-37	-768	-5
1	1344	209	-1882
2	1721	-431	-1650
3	-2824	950	448
1	1344	209	-1882
2	1721	-431	-1650
3	-2824	950	448
1	1333	566	-1025
2	1893	-447	-787
3	-2086	908	237
1	1333	566	-1025
2	1893	-447	-787
3	-2086	908	237
1	1290	1399	-701
2	1890	-61	-585
3	-78	67	-45
1	1290	1399	-701
2	1890	-61	-585
3	-78	67	-45
1	1290	1399	-701
2	1707	-375	-762
3	924	-144	15
1	1197	1050	-1205
2	1707	-375	-762
3	924	-144	15
1	1197	1050	-1205
2	1707	-375	-762
3	991	-97	-26
1	-115	179	-754
2	138	-118	-224
3	991	-97	-26
1	-115	179	-754
2	138	-118	-224
3	2039	136	-483
1	-2257	-1129	1586
2	-2548	356	1671
3	2039	136	-483
1	-2257	-1129	1586
2	-2548	356	1671
3	567	-896	-155
1	-3079	-1528	3491
2	-3026	329	3410
3	567	-896	-155
1	-3079	-1528	3491
2	-3026	329	3410
3	567	-896	-155
1	-2310	-845	1467
2	-2215	1389	1569
3	-1506	1231	219
1	-2310	-845	1467
2	-2215	1389	1569
3	-1506	1231	219
1	-569	-514	-790
2	-212	926	-38
3	966	58	-17
1	-569	-514	-790
2	-212	926	-38
3	966	58	-17
1	1176	489	-1233
2	1640	-403	-681
3	1412	-724	-207
1	1176	489	-1233
2	1640	-403	-681
3	1412	-724	-207
1	1203	346	-1945
2	1626	-627	-1784
3	-2140	618	268
1	1203	346	-1945
2	1626	-627	-1784
3	-2140	618	268
1	1336	1031	-1022
2	1835	-342	-876
3	-2625	1546	291
1	1336	1031	-1022
2	1835	-342	-876
3	-2625	1546	291
1	1224	1277	-921
2	1879	-230	-448
3	-903	526	133
1	1224	1277	-921
2	1879	-230	-448
3	-903	526	133
1	1224	1277	-921
2	1879	-230	-448
3	738	249	83
1	1231	652	-1190
2	1661	-188	-879
3	738	249	83
1	1231	652	-1190
2	1661	-188	-879
3	1303	199	13
1	174	-178	-436
2	389	-88	-325
3	1303	199	13
1	174	-178	-436
2	389	-88	-325
3	2344	97	-411
1	-2093	-1476	1038
2	-2298	328	1606
3	2344	97	-411
1	-2093	-1476	1038
2	-2298	328	1606
3	2344	97	-411
1	-3314	-1170	3406
2	-3289	841	3039
3	937	-1195	-205
1	-3314	-1170	3406
2	-3289	841	3039
3	937	-1195	-205
1	-2285	-671	1171
2	-2161	1459	1013
3	-2098	1189	313
1	-2285	-671	1171
2	-2161	1459	1013
3	-2098	1189	313
1	-333	-840	-449
2	-213	1096	84
3	1278	-264	77
1	-333	-840	-449
2	-213	1096	84
3	1278	-264	77
1	1276	-29	-1358
2	1737	-230	-714
3	2714	-1060	-482
1	1276	-29	-1358
2	1737	-230	-714
3	2714	-1060	-482
1	1215	843	-1707
2	1619	-236	-1792
3	-868	103	125
1	1215	843	-1707
2	1619	-236	-1792
3	-868	103	125
1	1379	1054	-1017
2	1916	-322	-694
3	-2279	1420	453
1	1379	1054	-1017
2	1916	-322	-694
3	-2279	1420	453
1	1349	910	-879
2	1944	-631	-355
3	-1127	381	161
1	1349	910	-879
2	1944	-631	-355
3	-1127	381	161
1	1349	910	-879
2	1944	-631	-355
3	-145	-55	-10
1	1044	1048	-1147
2	1704	-261	-551
3	-145	-55	-10
1	1044	1048	-1147
2	1704	-261	-551
3	68	209	-37
1	-467	-340	-401
2	-335	278	-145
3	68	209	-37
1	-467	-340	-401
2	-335	278	-145
3	1390	-160	-402
1	-2240	-1373	1874
2	-2392	515	2102
3	1390	-160	-402
1	-2240	-1373	1874
2	-2392	515	2102
3	-532	-408	77
1	-2664	-1357	2503
2	-3019	774	2059
3	-532	-408	77
1	-2664	-1357	2503
2	-3019	774	2059
3	-532	-408	77
1	-1815	-1411	251
2	-1892	1018	868
3	-1086	382	168
1	-1815	-1411	251
2	-1892	1018	868
3	-1086	382	168
1	-252	-269	-367
2	-180	1019	-97
3	1523	-493	-90
1	-252	-269	-367
2	-180	1019	-97
3	1523	-493	-90
1	1122	641	-845
2	1435	-175	-601
3	335	-576	-43
1	1122	641	-845
2	1435	-175	-601
3	335	-576	-43
1	1268	860	-1476
2	1713	-455	-1518
3	-2788	618	307
1	1268	860	-1476
2	1713	-455	-1518
3	-2788	618	307
1	1353	776	-1213
2	1784	-183	-1110
3	-2261	655	236
1	1353	776	-1213
2	1784	-183	-1110
3	-2261	655	236
1	1353	776	-1213
2	1784	-183	-1110
3	-545	269	122
1	1414	828	-1004
2	1899	-123	-490
3	-545	269	122
1	1414	828	-1004
2	1899	-123	-490
3	833	9	101
1	1246	529	-883
2	1581	-346	-480
3	833	9	101
1	1246	529	-883
2	1581	-346	-480
3	1358	-100	-31
1	-580	-435	-190
2	-407	74	-83
3	1358	-100	-31
1	-580	-435	-190
2	-407	74	-83
3	1358	-100	-31
1	-2267	-1036	1727
2	-2234	-254	1646
3	2590	-491	-650
1	-2267	-1036	1727
2	-2234	-254	1646
3	2590	-491	-650
1	-2771	-810	2630
2	-2697	598	2398
3	-425	-509	-19
1	-2771	-810	2630
2	-2697	598	2398
3	-425	-509	-19
1	-1736	-848	1110
2	-1725	1324	1504
3	-689	340	178
1	-1736	-848	1110
2	-1725	1324	1504
3	-689	340	178
1	-166	-302	-568
2	452	885	452
3	1294	-727	-160
1	-166	-302	-568
2	452	885	452
3	1294	-727	-160
1	1108	353	-1360
2	1667	300	-1015
3	201	-644	59
1	1108	353	-1360
2	1667	300	-1015
3	201	-644	59
1	1111	531	-1864
2	1842	-220	-1429
3	-2010	572	476
1	1111	531	-1864
2	1842	-220	-1429
3	-2010	572	476
1	1111	531	-1864
2	1815	103	-727
3	-1896	619	389
1	1211	631	-1295
2	1815	103	-727
3	-1896	619	389
1	1211	631	-1295
2	1815	103	-727
3	-710	25	183
1	1341	1034	-828
2	1710	126	-471
3	-710	25	183
1	1341	1034	-828
2	1710	126	-471
3	609	-121	239
1	1107	652	-867
2	1259	-277	-661
3	609	-121	239
1	1107	652	-867
2	1259	-277	-661
3	1722	-599	47
1	-539	-980	74
2	-668	354	-59
3	1722	-599	47
1	-539	-980	74
2	-668	354	-59
3	1722	-599	47
1	-2600	-1403	1202
2	-2787	-99	1779
3	3107	-962	-782
1	-2600	-1403	1202
2	-2787	-99	1779
3	3107	-962	-782
1	-2567	-422	2911
2	-2845	21	2668
3	-429	-382	-61
1	-2567	-422	2911
2	-2845	21	2668
3	-429	-382	-61
1	-1327	-871	1525
2	-1343	1024	1680
3	-672	-305	-38
1	-1327	-871	1525
2	-1343	1024	1680
3	-672	-305	-38
1	237	-469	-472
2	874	708	474
3	1223	-828	-205
1	237	-469	-472
2	874	708	474
3	1223	-828	-205
1	237	-469	-472
2	1946	162	-728
3	-319	-949	73
1	1225	591	-1514
2	1946	162	-728
3	-319	-949	73
1	1225	591	-1514
2	1946	162	-728
3	-2478	509	433
1	966	780	-2122
2	1764	-104	-1720
3	-2478	509	433
1	966	780	-2122
2	1764	-104	-1720
3	-1794	507	141
1	1237	724	-1218
2	1869	78	-835
3	-1794	507	141
1	1237	724	-1218
2	1869	78	-835
3	-497	234	8
1	1440	707	-667
2	1837	-8	-490
3	-497	234	8
1	1440	707	-667
2	1837	-8	-490
3	-497	234	8
1	901	308	-676
2	1149	-254	-546
3	498	-394	140
1	901	308	-676
2	1149	-254	-546
3	498	-394	140
1	-1010	-945	391
2	-1234	438	240
3	1291	-242	-37
1	-1010	-945	391
2	-1234	438	240
3	1291	-242	-37
1	-2531	-1392	1758
2	-2856	47	2346
3	3085	-1122	-607
1	-2531	-1392	1758
2	-2856	47	2346
3	3085	-1122	-607
1	-2142	-802	2932
2	-2460	384	2876
3	-879	379	3
1	-2142	-802	2932
2	-2460	384	2876
3	-879	379	3
1	-1002	-1023	659
2	-895	792	1277
3	-486	356	71
1	-1002	-1023	659
2	-895	792	1277
3	-486	356	71
1	-1002	-1023	659
2	1079	637	-102
3	1648	-788	-272
1	708	-79	-645
2	1079	637	-102
3	1648	-788	-272
1	708	-79	-645
2	1079	637	-102
3	-618	-553	26
1	1108	802	-1676
2	1684	-73	-1146
3	-618	-553	26
1	1108	802	-1676
2	1684	-73	-1146
3	-2510	938	308
1	1105	804	-1832
2	1782	-42	-1635
3	-2510	938	308
1	1105	804	-1832
2	1782	-42	-1635
3	-1846	489	96
1	1293	799	-1078
2	1772	-261	-1043
3	-1846	489	96
1	1293	799	-1078
2	1772	-261	-1043
3	-392	160	49
1	1343	798	-918
2	1819	-195	-654
3	-392	160	49
1	1343	798	-918
2	1819	-195	-654
3	-392	160	49
1	886	30	-886
2	1155	-306	-354
3	518	68	188
1	886	30	-886
2	1155	-306	-354
3	518	68	188
1	-1260	-774	603
2	-1149	475	733
3	1663	22	-58
1	-1260	-774	603
2	-1149	475	733
3	1663	22	-58
1	-2883	-1038	2978
2	-2762	31	2733
3	2980	-1278	-530
1	-2883	-1038	2978
2	-2762	31	2733
3	2980	-1278	-530
1	-2531	-925	2673
2	-2468	473	2843
3	-1032	643	311
1	-2531	-925	2673
2	-2468	473	2843
3	-1032	643	311
1	-2531	-925	2673
2	-633	1210	1211
3	-250	224	79
1	-1233	-1361	-335
2	-633	1210	1211
3	-250	224	79
1	-1233	-1361	-335
2	-633	1210	1211
3	1740	-699	-133
1	667	233	-1227
2	1227	522	-330
3	1740	-699	-133
1	667	233	-1227
2	1227	522	-330
3	-1129	-139	208
1	1156	464	-1962
2	1347	-141	-2030
3	-1129	-139	208
1	1156	464	-1962
2	1347	-141	-2030
3	-2957	1544	453
1	1231	749	-1557
2	1685	-200	-1245
3	-2957	1544	453
1	1231	749	-1557
2	1685	-200	-1245
3	-1721	501	222
1	1392	1128	-607
2	1823	56	-491
3	-1721	501	222
1	1392	1128	-607
2	1823	56	-491
3	-1721	501	222
1	1458	1273	-632
2	1703	-254	-927
3	272	-27	-50
1	1458	1273	-632
2	1703	-254	-927
3	272	-27	-50
1	637	-3	-1177
2	1035	-270	-591
3	1271	-127	-8
1	637	-3	-1177
2	1035	-270	-591
3	1271	-127	-8
1	-1608	-1379	661
2	-1655	691	990
3	2078	-245	-349
1	-1608	-1379	661
2	-1655	691	990
3	2078	-245	-349
1	-2984	-1758	3117
2	-3078	570	2932
3	2165	-1209	-555
1	-2984	-1758	3117
2	-3078	570	2932
3	2165	-1209	-555
1	-2653	-1073	1819
2	-2750	634	1886
3	-1222	858	279
1	-2653	-1073	1819
2	-2750	634	1886
3	-1222	858	279
1	-2653	-1073	1819
2	-884	1084	432
3	152	128	49
1	-921	-859	-271
2	-884	1084	432
3	152	128	49
1	-921	-859	-271
2	-884	1084	432
3	1271	-676	-133
1	964	-78	-951
2	1201	549	-503
3	1271	-676	-133
1	964	-78	-951
2	1201	549	-503
3	-1079	-253	97
1	1181	656	-2019
2	1795	-407	-1408
3	-1079	-253	97
1	1181	656	-2019
2	1795	-407	-1408
3	-2530	1169	273
1	1163	847	-1893
2	1711	-459	-2095
3	-2530	1169	273
1	1163	847	-1893
2	1711	-459	-2095
3	-1704	856	224
1	1281	1071	-1059
2	1774	-96	-803
3	-1704	856	224
1	1281	1071	-1059
2	1774	-96	-803
3	-1704	856	224
1	1346	1066	-756
2	1821	-312	-384
3	-58	389	184
1	1346	1066	-756
2	1821	-312	-384
3	-58	389	184
1	807	183	-651
2	1078	-369	-138
3	934	-19	108
1	807	183	-651
2	1078	-369	-138
3	934	-19	108
1	-1558	-1069	521
2	-1502	493	830
3	1894	-26	-259
1	-1558	-1069	521
2	-1502	493	830
3	1894	-26	-259
1	-1558	-1069	521
2	-3314	144	2788
3	3114	-1198	-605
1	-3447	-1840	3003
2	-3314	144	2788
3	3114	-1198	-605
1	-3447	-1840	3003
2	-2933	1198	2063
3	-1776	1025	316
1	-2599	-1492	2373
2	-2933	1198	2063
3	-1776	1025	316
1	-2599	-1492	2373
2	-721	1840	332
3	-526	422	241
1	-1163	-1106	-1030
2	-721	1840	332
3	-526	422	241
1	-1163	-1106	-1030
2	-721	1840	332
3	1481	-621	-65
1	932	644	-1185
2	1252	289	-941
3	1481	-621	-65
1	932	644	-1185
2	1252	289	-941
3	-860	-232	194
1	1093	940	-2234
2	1624	-679	-1624
3	-860	-232	194
1	1093	940	-2234
2	1624	-679	-1624
3	-2612	1282	379
1	1178	444	-1649
2	1731	-448	-1306
3	-2612	1282	379
1	1178	444	-1649
2	1731	-448	-1306
3	-2072	821	211
1	1464	447	-753
2	1828	-111	-640
3	-2072	821	211
1	1464	447	-753
2	1828	-111	-640
3	-2072	821	211
1	1479	1300	-683
2	1841	-405	-709
3	-110	312	110
1	1479	1300	-683
2	1841	-405	-709
3	-110	312	110
1	809	736	-1244
2	1295	-363	-756
3	1361	-305	43
1	809	736	-1244
2	1295	-363	-756
3	1361	-305	43
1	-1304	-790	105
2	-1256	653	153
3	1888	-322	-340
1	-1304	-790	105
2	-1256	653	153
3	1888	-322	-340
1	-1304	-790	105
2	-3074	499	2769
3	2619	-1151	-764
1	-2824	-1524	2879
2	-3074	499	2769
3	2619	-1151	-764
1	-2824	-1524	2879
2	-3074	499	2769
3	-1336	338	-142
1	-2829	-1532	2507
2	-3118	1292	2369
3	-1336	338	-142
1	-2829	-1532	2507
2	-3118	1292	2369
3	-848	283	-106
1	-1423	-1658	-274
2	-1265	1923	301
3	-848	283	-106
1	-1423	-1658	-274
2	-1265	1923	301
3	1516	-1021	-331
1	736	-141	-761
2	1030	640	-416
3	1516	-1021	-331
1	736	-141	-761
2	1030	640	-416
3	87	-1036	-168
1	1305	631	-1624
2	1837	-169	-1100
3	87	-1036	-168
1	1305	631	-1624
2	1837	-169	-1100
3	-2102	579	337
1	1268	631	-1583
2	1709	-510	-1927
3	-2102	579	337
1	1268	631	-1583
2	1709	-510	-1927
3	-1919	574	361
1	1533	405	-758
2	1770	-317	-883
3	-1919	574	361
1	1533	405	-758
2	1770	-317	-883
3	-1919	574	361
1	1321	670	-996
2	1843	-335	-341
3	-854	166	290
1	1321	670	-996
2	1843	-335	-341
3	-854	166	290
1	794	692	-1192
2	1410	-338	-214
3	233	-9	290
1	794	692	-1192
2	1410	-338	-214
3	233	-9	290
1	-1025	-574	280
2	-980	590	79
3	1063	-395	27
1	-1025	-574	280
2	-980	590	79
3	1063	-395	27
1	-1025	-574	280
2	-3280	243	2040
3	3430	-1018	-597
1	-2922	-1754	2112
2	-3280	243	2040
3	3430	-1018	-597
1	-2922	-1754	2112
2	-3280	243	2040
3	-763	238	-40
1	-2415	-1113	3099
2	-2945	1140	2848
3	-763	238	-40
1	-2415	-1113	3099
2	-2945	1140	2848
3	-848	672	130
1	-1165	-1336	423
2	-1009	1646	1214
3	-848	672	130
1	-1165	-1336	423
2	-1009	1646	1214
3	1520	-423	-185
1	690	-134	-1149
2	1202	882	-389
3	1520	-423	-185
1	690	-134	-1149
2	1202	882	-389
3	730	-588	-137
1	1160	586	-1885
2	1694	-287	-1468
3	730	-588	-137
1	1160	586	-1885
2	1694	-287	-1468
3	-2066	746	247
1	1166	790	-1627
2	1738	-57	-1632
3	-2066	746	247
1	1166	790	-1627
2	1738	-57	-1632
3	-2653	1195	207
1	1328	1029	-1109
2	1846	128	-766
3	-2653	1195	207
1	1328	1029	-1109
2	1846	128	-766
3	-2653	1195	207
1	1212	977	-1254
2	1786	-440	-626
3	-1184	609	247
1	1212	977	-1254
2	1786	-440	-626
3	-1184	609	247
1	1010	419	-1045
2	1375	-435	-644
3	510	214	235
1	1010	419	-1045
2	1375	-435	-644
3	510	214	235
1	1010	419	-1045
2	-862	279	193
3	1695	-99	-135
1	-820	-774	435
2	-862	279	193
3	1695	-99	-135
1	-820	-774	435
2	-862	279	193
3	3036	-181	-673
1	-2686	-1626	2397
2	-2696	232	2299
3	3036	-181	-673
