8,-79,-28,-125,-12,126,-247,-113,-50
75,-141,-69,3,0,77,-247,-113,-50
132,-116,-70,130,11,59,-159,-106,-69
153,-65,-37,60,11,75,-86,-53,-83
153,-65,-37,60,11,75,-129,-44,-46
69,16,59,18,-18,96,-129,-44,-46
62,102,74,42,-123,71,-197,-95,-18
62,102,74,42,-123,71,-105,-211,-57
-23,136,51,74,-111,77,-105,-211,-57
-45,43,9,62,-212,72,-99,-269,-91
-55,-80,-107,-74,-198,97,-96,-194,-93
-55,-80,-107,-74,-198,97,-42,-20,-107
-58,-190,-202,-130,-107,46,-42,-20,-107
28,-187,-297,-82,-29,-35,-79,150,-128
28,-187,-297,-82,-29,-35,-78,291,-154
82,-194,-277,-58,-18,-95,-78,291,-154
110,-229,-184,-34,-12,-102,-15,425,-209
110,-229,-184,-35,-9,-19,2,529,-272
84,-141,-53,-35,-9,-19,23,548,-301
73,-58,33,24,-1,91,23,548,-301
7,56,111,85,27,158,29,470,-286
7,56,111,85,27,158,68,285,-259
-93,102,61,32,27,121,68,285,-259
-73,57,-56,21,-48,56,65,145,-211
-73,57,-56,21,-48,56,-173,-6,-111
-5,58,-258,-29,-107,-69,-459,-162,-31
-23,-20,-376,-77,-72,-171,-459,-162,-31
-2,-20,-466,-67,24,-224,-706,-351,-34
-2,-20,-466,-67,24,-224,-728,-374,-23
-23,-89,-455,-60,22,-247,-728,-374,-23
17,-154,-392,-68,71,-204,-629,-190,-14
17,-154,-392,-68,71,-204,-582,-50,-74
80,-176,-289,-9,83,-118,-502,77,-118
72,-124,-117,43,-22,15,-502,77,-118
17,-92,53,-2,-36,148,-316,122,-123
17,-92,53,-2,-36,148,-228,60,-113
-29,-19,158,17,-85,190,-228,60,-113
-128,25,224,-17,-117,186,-104,-10,-96
-128,25,224,-17,-117,186,218,25,-106
-99,23,190,-20,-60,121,218,25,-106
-23,11,86,-49,-69,113,477,52,-109
-23,11,86,-45,-96,70,621,59,-84
10,-5,-3,-45,-96,70,687,15,-67
-25,-4,-79,-49,-69,30,687,15,-67
-45,-2,-130,-56,-47,-27,758,-40,-82
-45,-2,-130,-56,-47,-27,830,-21,-91
-43,-37,-209,-29,-38,-59,830,-21,-91
-9,-35,-289,-19,12,-108,657,-10,-68
-9,-35,-289,-19,12,-108,497,-120,-70
6,-62,-329,-10,28,-114,519,-191,-96
3,-41,-365,-14,23,-112,519,-191,-96
22,-70,-383,19,-4,-97,318,-212,-114
22,-70,-383,19,-4,-97,78,-196,-153
41,-60,-370,11,2,-48,78,-196,-153
15,-56,-303,-24,-2,2,185,-192,-199
15,-56,-303,-24,-2,2,231,-245,-225
-4,-51,-237,-39,19,47,160,-338,-201
9,-2,-188,34,7,73,160,-338,-201
1,2,-155,78,5,106,102,-500,-146
1,2,-155,78,5,106,-34,-685,-99
4,-8,-136,84,9,126,-34,-685,-99
-8,-40,-107,45,-1,124,-76,-841,-68
-8,-40,-107,45,-1,124,-24,-905,-63
-3,-62,-75,-16,-11,151,-24,-905,-63
24,-42,-69,-49,-23,118,-15,-930,-86
24,-42,-69,-40,-41,74,-36,-906,-115
78,-44,-86,-40,-41,74,-106,-836,-118
55,25,-81,0,-29,52,-106,-836,-118
43,69,-82,61,-30,20,-272,-807,-85
43,69,-82,61,-30,20,-357,-724,-39
-13,102,-96,49,17,11,-357,-724,-39
-27,121,-128,-56,29,-21,-358,-528,-27
-27,121,-128,-90,34,-61,-353,-408,-58
-16,67,-129,-90,34,-61,-282,-350,-66
-20,32,-103,-45,48,-111,-282,-350,-66
-76,23,-65,1,84,-139,-155,-341,-72
-76,23,-65,1,84,-139,-60,-376,-58
-96,38,-104,32,102,-109,-60,-376,-58
-58,24,-154,21,81,-32,13,-396,-23
-58,24,-154,21,81,-32,8,-379,31
-3,-1,-201,-7,40,34,-35,-379,90
15,-11,-213,-5,47,75,-35,-379,90
15,25,-212,14,24,80,-68,-342,136
15,25,-212,14,24,80,-85,-285,144
-19,30,-195,-3,15,38,-85,-285,144
-30,11,-178,-14,-3,16,-122,-242,145
-30,11,-178,-14,-3,16,-69,-221,120
-4,6,-188,-21,-22,-30,-12,-125,102
-23,3,-189,-38,-13,-59,-12,-125,102
-23,3,-189,-54,-12,-43,-43,-24,104
-5,31,-160,-54,-12,-43,-40,4,100
-9,43,-120,-21,35,-8,-40,4,100
11,37,-75,-24,14,27,92,79,84
11,37,-75,-24,14,27,95,153,76
39,24,-52,8,-41,44,95,153,76
45,20,-46,37,-91,31,1,131,73
45,20,-46,37,-91,31,49,137,67
25,-20,-45,27,-94,48,50,150,70
4,-47,-99,-28,-76,63,50,150,70
14,-52,-164,-5,-65,77,17,123,57
14,-52,-164,-5,-65,77,139,141,18
32,-55,-209,0,-47,69,139,141,18
43,-56,-237,-13,-32,58,178,227,-32
43,-56,-237,-13,-32,58,173,325,-75
41,-40,-183,-20,-46,93,242,328,-110
23,-13,-98,8,-39,122,242,328,-110
23,8,-28,45,-62,133,270,301,-129
23,8,-28,45,-62,133,354,306,-145
65,36,2,71,-86,140,354,306,-145
76,38,0,70,-109,159,386,288,-135
76,38,0,70,-109,159,393,297,-106
77,39,34,72,-114,162,380,262,-93
50,14,60,93,-97,173,380,262,-93
50,14,60,173,-94,147,390,240,-50
-32,-13,89,173,-94,147,325,235,37
28,-67,64,145,-123,128,325,235,37
166,-81,15,56,-145,196,176,298,136
166,-81,15,56,-145,196,140,365,177
271,-99,0,-45,-102,303,140,365,177
245,-43,13,-66,-48,315,174,426,107
245,-43,13,-66,-48,315,302,432,-26
119,80,54,8,-32,271,448,536,-103
46,182,123,127,-86,181,448,536,-103
137,111,104,161,-155,123,605,694,-138
137,111,104,161,-155,123,601,768,-132
217,35,91,109,-203,153,601,768,-132
234,-44,116,60,-219,154,471,785,-100
234,-44,116,60,-219,154,244,841,-58
192,-53,142,90,-187,168,28,808,-47
151,-60,127,107,-166,197,28,808,-47
151,-60,127,123,-123,301,-149,713,-58
156,-98,127,123,-123,301,-242,554,-88
157,-102,91,125,-129,382,-242,554,-88
174,-92,74,121,-148,394,-357,424,-116
174,-92,74,121,-148,394,-536,349,-128
169,-66,85,131,-167,343,-541,369,-140
126,4,109,124,-245,279,-541,369,-140
126,4,109,121,-277,245,-482,351,-140
139,31,90,121,-277,245,-571,263,-112
174,13,76,141,-297,246,-571,263,-112
159,0,96,144,-269,288,-586,207,-73
159,0,96,144,-269,288,-529,230,-24
163,-49,108,84,-288,256,-499,290,-21
173,-63,74,17,-210,160,-499,290,-21
173,-63,74,17,-210,160,-427,351,-73
152,-79,63,31,-90,289,-319,412,-141
148,-69,67,36,41,158,-319,412,-141
108,-49,103,-6,10,159,-174,424,-219
108,-49,103,-6,10,159,-26,444,-272
98,-8,176,-55,-246,202,-26,444,-272
83,59,168,45,-354,137,65,378,-306
83,59,168,45,-354,137,194,194,-314
64,72,162,195,417,256,325,26,-289
58,125,74,135,13,475,325,26,-289
58,125,74,101,79,426,352,-81,-229
74,32,75,101,79,426,369,-175,-178
106,-5,-126,168,260,415,369,-175,-178
77,-137,-69,120,2,432,405,-267,-158
77,-137,-69,120,2,432,471,-260,-153
38,-94,-27,59,-9,227,495,-235,-154
39,-21,-61,109,73,182,495,-235,-154
39,-21,-61,127,73,160,417,-240,-135
66,-8,-91,127,73,160,441,-195,-127
85,-76,-72,131,91,140,441,-195,-127
89,-31,105,108,36,207,399,-209,-101
89,-31,105,108,36,207,286,-191,-43
107,-69,-18,124,216,136,231,-159,-12
148,122,259,139,-15,48,231,-159,-12
148,122,259,139,-15,48,133,-172,27
163,29,282,115,19,219,13,-145,72
189,-1,192,96,-73,164,13,-145,72
215,101,103,105,0,110,-114,-116,113
215,101,103,105,0,110,-261,-106,129
204,113,129,80,92,185,-261,-106,129
136,-87,157,62,81,329,-311,-47,130
136,-87,157,62,81,329,-370,28,104
176,127,-170,44,65,362,-565,111,77
145,92,55,48,22,296,-565,111,77
145,92,55,49,-30,206,-734,133,40
101,-56,-21,49,-30,206,-872,226,11
55,-153,-46,44,-110,148,-872,226,11
60,-85,0,21,-136,142,-908,205,-41
60,-85,0,21,-136,142,-715,41,-124
70,-3,106,-16,-118,223,-480,-104,-168
105,-33,161,52,-46,267,-480,-104,-168
105,-33,161,170,-4,298,-464,-324,-160
148,-14,64,170,-4,298,-474,-565,-107
87,78,-2,121,-38,289,-474,-565,-107
36,72,-30,76,-91,272,-276,-632,-84
36,72,-30,76,-91,272,-165,-893,-91
26,-18,-61,98,-51,242,-184,-1051,-80
24,-55,-110,79,-10,203,-184,-1051,-80
24,-55,-110,79,-10,203,-85,-861,-49
18,-11,-126,-56,6,199,-66,-726,-76
101,-5,-34,-112,-5,173,-66,-726,-76
101,-5,-34,-153,35,161,-109,-855,-108
53,-110,193,-153,35,161,-2,-860,-84
-122,-189,400,-149,85,242,62,-1087,-65
-173,-211,354,138,81,160,62,-1087,-65
-173,-211,354,138,81,160,-53,-1711,-116
-70,-234,222,245,28,143,189,-2209,-102
78,-230,7,336,-36,129,189,-2209,-102
78,-230,7,209,-12,196,543,-2950,-75
203,-267,-83,209,-12,196,571,-3686,-9
237,-243,-175,196,-134,245,543,-4167,38
187,-186,-162,39,-118,304,543,-4167,38
187,-186,-162,39,-118,304,621,-4352,182
153,-63,-118,-10,-112,280,717,-4468,275
135,-3,-32,-60,-33,206,717,-4468,275
135,-3,-32,9,-31,72,807,-4455,330
207,-53,8,9,-31,72,920,-4359,301
300,-16,8,-14,-50,-18,920,-4359,301
360,47,69,-50,65,-125,928,-4082,222
360,47,69,-50,65,-125,958,-3727,154
392,74,157,-56,135,-250,919,-3320,122
357,42,287,-123,131,-306,919,-3320,122
357,42,287,-123,131,-306,769,-2678,131
280,-8,449,-167,174,-410,580,-2076,131
210,-75,591,-185,157,-452,580,-2076,131
210,-75,591,-178,113,-454,415,-1633,110
197,-200,705,-178,113,-454,405,-1367,100
213,-306,685,-114,123,-391,435,-1256,83
199,-324,621,-86,148,-250,435,-1256,83
199,-324,621,-86,148,-250,393,-1182,58
276,-325,455,-52,143,-160,221,-1176,42
201,-267,267,-135,123,-113,221,-1176,42
201,-267,267,-109,20,-43,64,-1350,8
145,-190,214,-109,20,-43,-55,-1634,50
92,-208,178,-33,-61,-38,160,-2034,23
-20,-209,162,-10,39,-50,160,-2034,23
-20,-209,162,-10,39,-50,362,-2222,43
102,-225,92,-43,60,-183,113,-2053,55
193,-289,56,-113,-77,-304,113,-2053,55
193,-289,56,-165,-191,-514,146,-1848,44
287,-264,112,-165,-191,-514,269,-1791,63
301,-303,178,-123,-271,-576,269,-1791,63
283,-350,250,-96,-321,-407,300,-1875,132
283,-350,250,-96,-321,-407,370,-1747,191
329,-381,220,-59,-159,-263,331,-1609,218
383,-391,199,-49,39,8,331,-1609,218
383,-391,199,-49,39,8,237,-1396,284
419,-345,188,-204,68,68,244,-1113,303
359,-308,250,-213,111,-45,244,-1113,303
359,-308,250,-264,46,-185,239,-690,279
322,-210,337,-264,46,-185,324,-234,206
309,-245,401,-236,4,-394,320,259,87
332,-181,457,-226,-30,-540,320,259,87
332,-181,457,-226,-30,-540,193,787,13
376,-199,475,-240,-129,-635,39,1045,-61
364,-205,494,-163,-167,-623,39,1045,-61
364,-205,494,-132,-160,-617,-26,1128,-153
255,-237,464,-132,-160,-617,-47,1197,-206
209,-241,394,-110,-159,-555,-124,1231,-209
175,-221,320,-147,-166,-450,-124,1231,-209
175,-221,320,-147,-166,-450,-239,1361,-246
166,-244,299,-149,-158,-354,-341,1651,-246
248,-224,285,-192,-136,-254,-341,1651,-246
248,-224,285,-192,-119,-148,-387,1925,-220
262,-299,295,-192,-119,-148,-398,2124,-225
246,-240,311,-138,-89,-123,-398,2124,-225
181,-186,344,-97,-60,-103,-464,2318,-255
181,-186,344,-97,-60,-103,-580,2514,-280
189,-177,341,-37,-87,-116,-652,2586,-294
181,-189,318,-41,-124,-105,-652,2586,-294
181,-189,318,-41,-124,-105,-712,2625,-277
184,-192,240,-72,-167,-119,-779,2669,-278
161,-207,179,-133,-171,-117,-779,2669,-278
161,-207,179,-112,-182,-132,-751,2748,-287
183,-193,114,-112,-182,-132,-690,2877,-334
189,-211,61,-91,-174,-139,-596,2995,-409
160,-191,55,-83,-153,-111,-596,2995,-409
160,-191,55,-83,-153,-111,-453,3088,-488
163,-156,52,-56,-119,-52,-343,3273,-563
216,-127,16,-12,-110,5,-343,3273,-563
216,-127,16,0,-94,41,-162,3510,-643
167,-83,44,0,-94,41,-68,3685,-713
52,-70,46,-6,-38,4,-72,3778,-793
111,-54,31,-1,-47,-77,-72,3778,-793
111,-54,31,-1,-47,-77,-301,3976,-780
122,-48,42,8,-94,-76,-446,4120,-700
153,-129,102,121,-76,-123,-446,4120,-700
153,-129,102,121,-76,-123,-518,4090,-688
146,-112,187,68,-103,-113,-529,4178,-563
114,-95,284,-48,-123,14,-524,3947,-521
114,-95,284,8,-79,190,-524,3947,-521
64,-51,273,8,-79,190,-444,3548,-524
-17,-1,206,-18,-11,338,-339,3338,-477
-40,53,73,42,14,377,-339,3338,-477
-40,53,73,42,14,377,-422,3074,-439
11,-9,-67,81,-27,370,-476,2781,-409
41,-75,-133,129,-85,346,-476,2781,-409
41,-75,-133,118,-104,338,-337,2495,-401
2,-105,-180,118,-104,338,-234,2157,-388
-17,-142,-196,76,-130,332,-195,1811,-368
15,-151,-238,99,-164,311,-195,1811,-368
15,-151,-238,99,-164,311,-110,1516,-355
34,-153,-263,105,-160,323,-27,1243,-324
49,-144,-252,155,-119,314,-27,1243,-324
49,-144,-252,139,-75,310,74,1000,-303
59,-152,-189,139,-75,310,159,770,-287
40,-153,-99,86,-9,279,125,531,-269
41,-148,-28,94,8,207,125,531,-269
41,-148,-28,94,8,207,118,253,-231
51,-136,30,109,3,168,208,19,-182
45,-131,66,95,-18,188,208,19,-182
45,-131,66,95,-18,188,193,-158,-127
82,-117,126,54,-26,185,139,-335,-119
102,-132,132,28,11,222,229,-487,-133
102,-132,132,29,58,222,229,-487,-133
92,-57,153,29,58,222,260,-557,-131
96,-12,144,58,76,249,277,-623,-124
96,58,126,78,105,260,277,-623,-124
96,58,126,78,105,260,282,-638,-112
122,57,77,112,82,239,202,-616,-78
124,131,13,123,83,201,189,-621,-56
124,131,13,88,93,154,189,-621,-56
121,107,-27,88,93,154,84,-588,-36
103,129,-81,79,74,91,-15,-593,-46
64,101,-101,88,74,45,-15,-593,-46
64,101,-101,88,74,45,-96,-545,-33
54,29,-147,74,113,18,-187,-420,7
42,0,-154,89,136,-5,-187,-420,7
42,0,-154,66,139,-1,-100,-300,25
49,-65,-95,66,139,-1,-67,-137,47
93,-124,-24,28,124,50,3,-59,57
96,-135,34,18,90,117,3,-59,57
96,-135,34,18,90,117,76,-56,47
72,-122,80,2,83,203,-4,-90,30
85,-69,52,42,78,246,-4,-90,30
85,-69,52,42,78,246,-20,-146,-16
94,0,48,88,69,284,44,-136,-49
90,-5,30,45,22,277,25,-83,-64
90,-5,30,12,11,256,25,-83,-64
117,18,11,12,11,256,18,-46,-83
124,72,-6,29,-19,196,34,43,-97
90,58,-23,99,-34,124,34,43,-97
90,58,-23,99,-34,124,-42,90,-93
48,50,-11,112,-7,61,-147,78,-69
39,9,-31,95,-27,46,-215,114,-35
39,9,-31,51,-25,65,-215,114,-35
50,-59,-38,51,-25,65,-186,185,-10
61,-59,-27,20,24,96,-230,253,5
90,-81,-25,28,68,153,-230,253,5
90,-81,-25,28,68,153,-309,297,-1
96,-66,5,31,82,224,-291,294,-49
67,-24,50,42,101,298,-291,294,-49
67,-24,50,77,67,312,-233,224,-101
65,-4,45,77,67,312,-151,165,-149
80,16,36,108,36,329,-136,158,-163
112,21,-4,113,9,290,-136,158,-163
112,21,-4,113,9,290,-138,62,-149
82,41,-17,106,-24,259,-114,-3,-123
52,57,-65,81,-39,221,-114,-3,-123
52,57,-65,81,-39,221,-155,-59,-93
64,71,-111,59,-30,173,-233,-126,-76
72,13,-151,80,25,125,-243,-142,-74
72,13,-151,84,78,107,-243,-142,-74
48,12,-186,84,78,107,-239,-100,-46
26,16,-193,52,136,103,-321,6,-28
35,14,-164,20,161,111,-321,6,-28
35,14,-164,20,161,111,-354,98,-41
23,-13,-94,9,135,104,-306,84,-69
13,-23,-19,68,70,85,-276,5,-88
13,-23,-19,95,-8,68,-276,5,-88
2,-35,41,95,-8,68,-206,-36,-70
9,-49,42,81,-16,100,-196,-92,-43
42,-57,-10,44,-50,161,-196,-92,-43
42,-57,-10,44,-50,161,-219,-179,-18
