0.000000000000000000e+00,-2.523952311138266680e-02,-2.287171071692660484e-01,-9.564925298411758314e-01,-2.370126766631918347e+00,-3.585578972709960066e+00,-2.505948914681062067e+00,2.349159536833196782e+00,9.150700094366280624e+00
4.206587185230444177e-03,3.987226252205702121e-02,2.023200342654099815e-01,7.279969594139430455e-01,2.039855910574418729e+00,4.639205966476569465e+00,8.749755132524553503e+00,1.371441165830238518e+01,1.736762146073263935e+01
4.206587185230444177e-03,3.987226252205702121e-02,2.023200342654099815e-01,7.279969594139430455e-01,2.039855910574418729e+00,4.639205966476569465e+00,8.749755132524553503e+00,1.371441165830238518e+01,1.736762146073263935e+01
-8.413174370460888354e-03,-4.924676795119332928e-02,-3.511518532837426543e-02,5.659460197590007180e-01,2.755838415872690739e+00,7.089643025746364735e+00,1.243889410632245429e+01,1.589825950423851353e+01,1.415176375472854708e+01
-8.413174370460888354e-03,-4.924676795119332928e-02,-3.511518532837426543e-02,5.659460197590007180e-01,2.755838415872690739e+00,7.089643025746364735e+00,1.243889410632245429e+01,1.589825950423851353e+01,1.415176375472854708e+01
-1.472305514830655505e-02,-9.012551940074188528e-02,-1.391887662473880738e-01,4.728258893666710816e-01,2.929328447169446292e+00,7.875898798075945173e+00,1.411639173962405636e+01,1.871549608249011953e+01,1.857193340250713831e+01
-1.472305514830655505e-02,-9.012551940074188528e-02,-1.391887662473880738e-01,4.728258893666710816e-01,2.929328447169446292e+00,7.875898798075945173e+00,1.411639173962405636e+01,1.871549608249011953e+01,1.857193340250713831e+01
-1.156811475938372170e-02,-7.231526066673663045e-02,-1.433586320543182302e-01,1.309588690677682410e-01,1.364267850676742277e+00,3.754970795484364299e+00,6.530481395514387444e+00,8.434575718453618975e+00,8.670034067133748579e+00
-1.156811475938372170e-02,-7.231526066673663045e-02,-1.433586320543182302e-01,1.309588690677682410e-01,1.364267850676742277e+00,3.754970795484364299e+00,6.530481395514387444e+00,8.434575718453618975e+00,8.670034067133748579e+00
-1.261976155569133340e-02,-1.027904388252493112e-01,-3.759590705590843407e-01,-7.999436643433658345e-01,-1.039470846312042562e+00,-6.390261092658848785e-01,6.914111960425827208e-01,3.198095937756394669e+00,7.052825616378744833e+00
-1.261976155569133340e-02,-1.027904388252493112e-01,-3.759590705590843407e-01,-7.999436643433658345e-01,-1.039470846312042562e+00,-6.390261092658848785e-01,6.914111960425827208e-01,3.198095937756394669e+00,7.052825616378744833e+00
-2.103293592615222002e-02,-1.530888535727502608e-01,-4.489109616201246156e-01,-5.242806043451937459e-01,5.420940554498064889e-01,3.274713153514999142e+00,6.723482050296953894e+00,8.962539697127285265e+00,8.628738292355713213e+00
-2.103293592615222002e-02,-1.530888535727502608e-01,-4.489109616201246156e-01,-5.242806043451937459e-01,5.420940554498064889e-01,3.274713153514999142e+00,6.723482050296953894e+00,8.962539697127285265e+00,8.628738292355713213e+00
-2.734281670399788672e-02,-1.992258390038368632e-01,-6.022990472935557671e-01,-8.424434269343376025e-01,4.597439318199596225e-02,2.590037239134043379e+00,5.769895147155390980e+00,7.439839892549366063e+00,5.718043939646122453e+00
-2.734281670399788672e-02,-1.992258390038368632e-01,-6.022990472935557671e-01,-8.403401333417224173e-01,8.378851998025409198e-02,2.832785731883340041e+00,6.631533969526045347e+00,9.437797378101571155e+00,9.010329847289987981e+00
-2.734281670399788672e-02,-1.992258390038368632e-01,-6.022990472935557671e-01,-8.403401333417224173e-01,8.378851998025409198e-02,2.832785731883340041e+00,6.631533969526045347e+00,9.437797378101571155e+00,9.010329847289987981e+00
-4.206587185230444004e-02,-3.103842943307309477e-01,-9.576754748921506577e-01,-1.417664083814953901e+00,-1.935947376103691886e-01,3.818513638836509294e+00,9.749919882924810821e+00,1.489352302053511323e+01,1.601965588540278063e+01
-4.206587185230444004e-02,-3.103842943307309477e-01,-9.576754748921506577e-01,-1.417664083814953901e+00,-1.935947376103691886e-01,3.818513638836509294e+00,9.749919882924810821e+00,1.489352302053511323e+01,1.601965588540278063e+01
-2.839446350030549668e-02,-1.823769113285070298e-01,-3.689843602861047622e-01,3.746067869712830789e-01,3.920368730108754640e+00,1.145979438504379289e+01,2.158006505243318784e+01,3.006556024635496982e+01,3.148192357267497954e+01
-2.839446350030549668e-02,-1.823769113285070298e-01,-3.689843602861047622e-01,3.746067869712830789e-01,3.920368730108754640e+00,1.145979438504379289e+01,2.158006505243318784e+01,3.006556024635496982e+01,3.148192357267497954e+01
-3.049775709292072007e-02,-1.917965746264594373e-01,-3.757219550952052289e-01,4.097791377746542452e-01,3.990778924060865762e+00,1.137883013008385014e+01,2.093655777152145347e+01,2.825382448936813162e+01,2.778054984748870737e+01
-3.049775709292072007e-02,-1.917965746264594373e-01,-3.757219550952052289e-01,4.097791377746542452e-01,3.990778924060865762e+00,1.137883013008385014e+01,2.093655777152145347e+01,2.825382448936813162e+01,2.778054984748870737e+01
-1.577470194461416675e-02,-9.536117444787189923e-02,-1.588467995275023026e-01,3.620404862928440770e-01,2.456960601112859521e+00,6.644502448551582674e+00,1.210273549109289171e+01,1.659158896455497256e+01,1.688338194647782942e+01
-1.577470194461416675e-02,-9.536117444787189923e-02,-1.588467995275023026e-01,3.620404862928440770e-01,2.456960601112859521e+00,6.644502448551582674e+00,1.210273549109289171e+01,1.659158896455497256e+01,1.688338194647782942e+01
4.206587185230444177e-03,2.725250096636569128e-02,7.639336592139323034e-02,1.443085597429288602e-01,3.214583468097175767e-01,9.516691921842700408e-01,2.535668218857050515e+00,5.142849459509743149e+00,7.495903256905452672e+00
4.206587185230444177e-03,2.725250096636569128e-02,7.639336592139323034e-02,1.443085597429288602e-01,3.214583468097175767e-01,9.516691921842700408e-01,2.535668218857050515e+00,5.142849459509743149e+00,7.495903256905452672e+00
1.787799553722938667e-02,1.142456589125927791e-01,2.684425699650761499e-01,1.287111620716202276e-01,-8.306953330978896766e-01,-2.633376657385625208e+00,-4.467275020040244904e+00,-5.226640533371440966e+00,-4.586111692310002930e+00
1.787799553722938667e-02,1.142456589125927791e-01,2.684425699650761499e-01,1.287111620716202276e-01,-8.306953330978896766e-01,-2.633376657385625208e+00,-4.467275020040244904e+00,-5.226640533371440966e+00,-4.586111692310002930e+00
9.464821166768500049e-03,7.341206533186032945e-02,2.930906205509712925e-01,8.620540741496736103e-01,2.050438684659122490e+00,3.782805026766111300e+00,5.017107479293290595e+00,4.039419437851118566e+00,-3.172975120015564809e-01
9.464821166768500049e-03,7.341206533186032945e-02,2.930906205509712925e-01,8.620540741496736103e-01,2.050438684659122490e+00,3.782805026766111300e+00,5.017107479293290595e+00,4.039419437851118566e+00,-3.172975120015564809e-01
-2.523952311138266680e-02,-1.824446481317311686e-01,-5.010712933576265682e-01,-3.531937183318436535e-01,1.686055820224454216e+00,6.347857432096501995e+00,1.176044478089077394e+01,1.395922385264801768e+01,9.774804618934201272e+00
