3	-29	-27	11
1	-32	3	-13
2	0	0	52
3	26	-6	14
1	-32	3	-13
2	0	0	52
3	26	-6	14
1	-17	14	6
2	0	0	52
3	7	12	17
1	-17	14	6
2	-1	-47	63
3	7	12	17
1	-17	14	6
2	-1	-47	63
3	12	24	14
1	-18	38	33
2	-5	-42	62
3	12	24	14
1	-18	38	33
2	-5	-42	62
3	12	24	14
1	-16	73	47
2	-11	-52	68
3	47	18	9
1	-16	73	47
2	-11	-52	68
3	47	18	9
1	-16	77	42
2	-6	-48	59
3	20	18	6
1	-16	77	42
2	-6	-48	59
3	20	18	6
1	-23	61	45
2	-9	-38	55
3	28	11	-5
1	-23	61	45
2	-9	-38	55
3	28	11	-5
1	-24	46	15
2	-2	-36	65
3	28	2	-11
1	-24	46	15
2	-2	-36	65
3	28	2	-11
1	-36	32	-6
2	-5	-35	47
3	41	-11	-20
1	-36	32	-6
2	-5	-35	47
3	41	-11	-20
1	-37	21	-1
2	-4	-31	65
3	39	-17	-30
1	-37	21	-1
2	-4	-31	65
3	39	-17	-30
1	-34	38	13
2	1	-24	52
3	36	-26	-35
1	-34	38	13
2	1	-24	52
3	36	-26	-35
1	-34	38	13
2	1	-24	52
3	52	-36	-33
1	-34	34	12
2	0	-35	58
3	52	-36	-33
1	-34	34	12
2	0	-35	58
3	52	-36	-33
1	-20	45	35
2	2	-32	64
3	46	-40	-29
1	-20	45	35
2	2	-32	64
3	46	-40	-29
1	-30	49	27
2	-1	-37	48
3	37	-40	-23
1	-30	49	27
2	-1	-37	48
3	37	-40	-23
1	-13	17	24
2	-1	-44	39
3	36	-46	-17
1	-13	17	24
2	-1	-44	39
3	36	-46	-17
1	-14	3	19
2	-2	-37	54
3	26	-35	-3
1	-14	3	19
2	-2	-37	54
3	26	-35	-3
1	-22	17	8
2	-4	-28	55
3	44	-35	0
1	-22	17	8
2	-4	-28	55
3	44	-35	0
1	-23	31	6
2	-2	-43	64
3	49	-24	4
1	-23	31	6
2	-2	-43	64
3	49	-24	4
1	-20	27	11
2	-7	-12	49
3	52	-9	3
1	-20	27	11
2	-7	-12	49
3	52	-9	3
1	-12	23	18
2	-7	-12	49
3	26	7	-1
1	-12	23	18
2	-8	-39	50
3	26	7	-1
1	-12	23	18
2	-8	-39	50
3	35	6	-7
1	-12	42	25
2	-12	-40	30
3	35	6	-7
1	-12	42	25
2	-12	-40	30
3	35	6	-7
1	-13	42	34
2	-16	-29	30
3	45	-1	-11
1	-13	42	34
2	-16	-29	30
3	45	-1	-11
1	-18	40	29
2	-10	-39	39
3	15	-1	-12
1	-18	40	29
2	-10	-39	39
3	15	-1	-12
1	-26	41	16
2	-13	-48	33
3	34	-12	-16
1	-26	41	16
2	-13	-48	33
3	34	-12	-16
1	-27	41	6
2	0	-25	53
3	27	-21	-19
1	-27	41	6
2	0	-25	53
3	27	-21	-19
1	-43	33	4
2	-4	-31	38
3	7	-33	-22
1	-43	33	4
2	-4	-31	38
3	7	-33	-22
1	-28	39	4
2	3	-18	36
3	4	-35	-21
1	-28	39	4
2	3	-18	36
3	4	-35	-21
1	-28	30	0
2	-2	-20	35
3	21	-36	-17
1	-28	30	0
2	-2	-20	35
3	21	-36	-17
1	-28	30	0
2	-2	-20	35
3	-8	-33	-14
1	-21	20	26
2	-7	-39	52
3	-8	-33	-14
1	-21	20	26
2	-7	-39	52
3	-22	-32	-12
1	-17	43	23
2	-10	-45	42
3	-22	-32	-12
1	-17	43	23
2	-10	-45	42
3	-22	-32	-12
1	-25	62	17
2	-10	-53	42
3	2	-35	-15
1	-25	62	17
2	-10	-53	42
3	2	-35	-15
1	-12	33	38
2	-23	-47	26
3	-38	-24	-7
1	-12	33	38
2	-23	-47	26
3	-38	-24	-7
1	-7	18	26
2	-16	-38	41
3	-54	-9	-2
1	-7	18	26
2	-16	-38	41
3	-54	-9	-2
1	-16	17	8
2	-24	-45	35
3	-22	-4	-10
1	-16	17	8
2	-24	-45	35
3	-22	-4	-10
1	-11	16	24
2	-13	-31	35
3	-49	6	-11
1	-11	16	24
2	-13	-31	35
3	-49	6	-11
1	-26	24	11
2	-19	-34	31
3	-38	11	-14
1	-26	24	11
2	-19	-34	31
3	-38	11	-14
1	-23	47	13
2	-19	-34	31
3	-29	3	-17
1	-23	47	13
2	-12	-34	41
3	-29	3	-17
1	-23	47	13
2	-12	-34	41
3	-39	-10	-26
1	-44	80	22
2	-16	-49	40
3	-39	-10	-26
1	-44	80	22
2	-16	-49	40
3	-66	-11	-25
1	-30	62	36
2	-10	-35	35
3	-66	-11	-25
1	-30	62	36
2	-10	-35	35
3	-66	-11	-25
1	-36	42	12
2	-13	-22	30
3	-65	-2	-20
1	-36	42	12
2	-13	-22	30
3	-65	-2	-20
1	-34	37	6
2	-8	-39	46
3	-26	-4	-25
1	-34	37	6
2	-8	-39	46
3	-26	-4	-25
1	-24	17	9
2	-12	-42	39
3	-51	10	-19
1	-24	17	9
2	-12	-42	39
3	-51	10	-19
1	-20	11	12
2	-9	-38	37
3	-34	13	-16
1	-20	11	12
2	-9	-38	37
3	-34	13	-16
1	-15	8	15
2	-18	-44	39
3	-10	2	-15
1	-15	8	15
2	-18	-44	39
3	-10	2	-15
1	-16	28	31
2	-12	-33	36
3	-39	-2	-11
1	-16	28	31
2	-12	-33	36
3	-39	-2	-11
1	-16	28	31
2	-12	-33	36
3	-9	-9	-14
1	-24	46	30
2	-17	-16	15
3	-9	-9	-14
1	-24	46	30
2	-17	-16	15
3	2	-8	-13
1	-23	56	33
2	-13	-27	32
3	2	-8	-13
1	-23	56	33
2	-13	-27	32
3	2	-8	-13
1	-35	56	20
2	-24	-23	8
3	-12	7	-12
1	-35	56	20
2	-24	-23	8
3	-12	7	-12
1	-21	49	31
2	-24	-47	28
3	8	11	-13
1	-21	49	31
2	-24	-47	28
3	8	11	-13
1	-31	35	0
2	-25	-66	39
3	-1	22	-13
1	-31	35	0
2	-25	-66	39
3	-1	22	-13
1	-33	43	22
2	-25	-63	34
3	-15	31	-17
1	-33	43	22
2	-25	-63	34
3	-15	31	-17
1	-28	16	9
2	-20	-67	28
3	-26	36	-11
1	-28	16	9
2	-20	-67	28
3	-26	36	-11
1	-30	36	20
2	-24	-37	31
3	-1	42	-9
1	-30	36	20
2	-24	-37	31
3	-1	42	-9
1	-30	36	20
2	-24	-37	31
3	15	41	-10
1	-21	45	22
2	-20	-45	43
3	15	41	-10
1	-21	45	22
2	-20	-45	43
3	3	49	-15
1	-32	70	29
2	-27	-14	3
3	3	49	-15
1	-32	70	29
2	-27	-14	3
3	38	58	-25
1	-18	43	24
2	-27	-14	35
3	38	58	-25
1	-18	43	24
2	-27	-14	35
3	38	58	-25
1	-22	35	27
2	-31	1	5
3	41	64	-41
1	-22	35	27
2	-31	1	5
3	41	64	-41
1	-33	64	48
2	-23	-72	4
3	40	52	-49
1	-33	64	48
2	-23	-72	4
3	40	52	-49
1	-35	50	29
2	-29	-73	18
3	16	55	-40
1	-35	50	29
2	-29	-73	18
3	16	55	-40
1	-35	32	24
2	-8	-40	49
3	37	46	-32
1	-35	32	24
2	-8	-40	49
3	37	46	-32
1	-43	44	22
2	-8	-78	48
3	7	45	-20
1	-43	44	22
2	-8	-78	48
3	7	45	-20
1	-34	30	7
2	-3	-43	38
3	11	49	-2
1	-34	30	7
2	-3	-43	38
3	11	49	-2
1	-34	30	7
2	-3	-43	38
3	36	43	5
1	-42	36	15
2	-5	-30	52
3	36	43	5
1	-42	36	15
2	-5	-30	52
3	7	56	16
1	-27	27	26
2	-29	-25	9
3	7	56	16
1	-27	27	26
2	-29	-25	9
3	7	56	16
1	-25	37	21
2	-21	-13	-6
3	36	49	19
1	-25	37	21
2	-21	-13	-6
3	36	49	19
1	-16	20	16
2	-19	-10	6
3	83	27	15
1	-16	20	16
2	-19	-10	6
3	83	27	15
1	-25	53	40
2	-12	-2	14
3	39	34	19
1	-25	53	40
2	-12	-2	14
3	39	34	19
1	-30	44	22
2	-3	-11	36
3	44	47	22
1	-30	44	22
2	-3	-11	36
3	44	47	22
1	-30	38	9
2	-16	-33	17
3	95	36	26
1	-30	38	9
2	-16	-33	17
3	95	36	26
1	-23	9	10
2	-2	-45	34
3	47	47	36
1	-23	9	10
2	-2	-45	34
3	47	47	36
1	-23	9	10
2	-2	-45	34
3	50	45	42
1	-9	-3	8
2	-18	-50	33
3	50	45	42
1	-9	-3	8
2	-18	-50	33
3	69	10	24
1	-23	46	-1
2	-14	-30	28
3	69	10	24
1	-23	46	-1
2	-14	-30	28
3	32	2	10
1	-27	52	18
2	-17	-13	3
3	32	2	10
1	-27	52	18
2	-17	-13	3
3	32	2	10
1	-14	47	21
2	-16	-13	12
3	33	-12	-7
1	-14	47	21
2	-16	-13	12
3	33	-12	-7
1	-29	90	15
2	-11	-13	27
3	34	-31	-24
1	-29	90	15
2	-11	-13	27
3	34	-31	-24
1	-40	84	25
2	-21	-33	10
3	7	-41	-38
1	-40	84	25
2	-21	-33	10
3	7	-41	-38
1	-30	41	27
2	-5	-39	30
3	-17	-43	-47
1	-30	41	27
2	-5	-39	30
3	-17	-43	-47
1	-45	34	-15
2	-3	-58	37
3	-8	-52	-48
1	-45	34	-15
2	-3	-58	37
3	-8	-52	-48
1	-45	34	-15
2	-3	-58	37
3	-34	-48	-38
1	-36	7	-25
2	6	-54	69
3	-34	-48	-38
1	-36	7	-25
2	6	-54	69
3	-74	-47	-29
1	-31	2	-18
2	0	-44	53
3	-74	-47	-29
1	-31	2	-18
2	0	-44	53
3	-52	-50	-33
1	-53	39	0
2	-9	-34	46
3	-52	-50	-33
1	-53	39	0
2	-9	-34	46
3	-59	-27	-26
1	-25	26	13
2	-17	-26	13
3	-59	-27	-26
1	-25	26	13
2	-17	-26	13
3	-59	-27	-26
1	-23	41	17
2	-21	-13	-11
3	-67	-14	-16
1	-23	41	17
2	-21	-13	-11
3	-67	-14	-16
1	-14	39	46
2	-24	18	-5
3	-50	-14	-15
1	-14	39	46
2	-24	18	-5
3	-50	-14	-15
1	-8	24	46
2	-14	-4	14
3	-41	-15	-12
1	-8	24	46
2	-14	-4	14
3	-41	-15	-12
1	-6	21	18
2	-4	-26	24
3	-34	-27	-10
1	-6	21	18
2	-4	-26	24
3	-34	-27	-10
1	-23	20	10
2	-4	-46	59
3	-44	-27	-8
1	-23	20	10
2	-4	-46	59
3	-44	-27	-8
1	-23	20	10
2	-4	-46	59
3	-34	-38	-9
1	-20	26	22
2	-9	-54	47
3	-34	-38	-9
1	-20	26	22
2	-9	-54	47
3	-42	-31	-10
1	-60	55	-6
2	-15	-62	47
3	-42	-31	-10
1	-60	55	-6
2	-15	-62	47
3	-41	-25	-9
1	-39	44	12
2	-23	-55	30
3	-41	-25	-9
1	-39	44	12
2	-23	-55	30
3	-41	-25	-9
1	-35	45	12
2	-30	-29	-4
3	-37	-14	-3
1	-35	45	12
2	-30	-29	-4
3	-37	-14	-3
1	-37	59	8
2	-37	-25	4
3	-1	-5	-14
1	-37	59	8
2	-37	-25	4
3	-1	-5	-14
1	-22	59	37
2	-29	-49	-1
3	-32	4	-18
1	-22	59	37
2	-29	-49	-1
3	-32	4	-18
1	-28	47	36
2	-21	-40	30
3	-52	4	-21
1	-28	47	36
2	-21	-40	30
3	-52	4	-21
1	-14	23	34
2	-1	-33	55
3	-42	-4	-21
1	-14	23	34
2	-1	-33	55
3	-42	-4	-21
1	-14	23	34
2	-1	-33	55
3	-39	-18	-16
1	-29	24	19
2	1	-31	37
3	-39	-18	-16
1	-29	24	19
2	1	-31	37
3	-20	-37	-9
1	-40	31	15
2	8	-42	59
3	-20	-37	-9
1	-40	31	15
2	8	-42	59
3	-27	-46	12
1	-44	6	4
2	8	-14	49
3	-27	-46	12
1	-44	6	4
2	8	-14	49
3	-28	-57	25
1	-55	35	-19
2	-6	-41	56
3	-28	-57	25
1	-55	35	-19
2	-6	-41	56
3	-28	-57	25
1	-57	60	-4
2	-19	-31	47
3	-10	-76	24
1	-57	60	-4
2	-19	-31	47
3	-10	-76	24
1	-44	76	11
2	-37	-49	24
3	-21	-88	13
1	-44	76	11
2	-37	-49	24
3	-21	-88	13
1	-46	96	28
2	-41	-65	35
3	-27	-109	-9
1	-46	96	28
2	-41	-65	35
3	-27	-109	-9
1	-28	73	42
2	-30	-57	22
3	-41	-147	-32
1	-28	73	42
2	-30	-57	22
3	-41	-147	-32
1	-37	54	39
2	-24	-55	42
3	-44	-178	-46
1	-37	54	39
2	-24	-55	42
3	-44	-178	-46
1	-37	54	39
2	-24	-55	42
3	-6	-236	-66
1	-49	54	34
2	-9	-28	38
3	-6	-236	-66
1	-49	54	34
2	-9	-28	38
3	-2	-269	-70
1	-55	49	-2
2	2	-19	55
3	-2	-269	-70
1	-55	49	-2
2	2	-19	55
3	5	-279	-66
1	-71	91	-7
2	-1	-27	71
3	5	-279	-66
1	-71	91	-7
2	-1	-27	71
3	-25	-255	-65
1	-60	88	-1
2	-18	-75	75
3	-25	-255	-65
1	-60	88	-1
2	-18	-75	75
3	-25	-255	-65
1	-34	38	15
2	-24	-62	64
3	-61	-193	-67
1	-34	38	15
2	-24	-62	64
3	-61	-193	-67
1	6	-15	40
2	-31	-83	55
3	-27	-146	-69
1	6	-15	40
2	-31	-83	55
3	-27	-146	-69
1	-3	17	38
2	-45	-81	34
3	-13	-103	-69
1	-3	17	38
2	-45	-81	34
3	-13	-103	-69
1	-2	37	53
2	-41	-96	31
3	-5	-63	-66
1	-2	37	53
2	-41	-96	31
3	-5	-63	-66
1	-2	37	53
2	-41	-96	31
3	-20	-23	-49
1	-13	38	65
2	-47	-106	23
3	-20	-23	-49
1	-13	38	65
2	-47	-106	23
3	-3	8	-32
1	-19	27	58
2	-41	-100	22
3	-3	8	-32
1	-19	27	58
2	-41	-100	22
3	20	35	-18
1	-46	54	22
2	-34	-67	40
3	20	35	-18
1	-46	54	22
2	-34	-67	40
3	33	55	-9
1	-54	60	8
2	-34	-65	38
3	33	55	-9
1	-54	60	8
2	-34	-65	38
3	33	55	-9
1	-58	48	8
2	-22	-32	28
3	31	78	-5
1	-58	48	8
2	-22	-32	28
3	31	78	-5
1	-53	65	33
2	-27	-30	36
3	71	79	-6
1	-53	65	33
2	-27	-30	36
3	71	79	-6
1	-39	70	25
2	-17	-27	40
3	61	76	-6
1	-39	70	25
2	-17	-27	40
3	61	76	-6
1	-42	75	46
2	-26	-46	26
3	41	58	-7
1	-42	75	46
2	-26	-46	26
3	41	58	-7
1	-42	75	46
2	-26	-68	46
3	49	24	-11
1	-44	82	60
2	-26	-68	46
3	49	24	-11
1	-44	82	60
2	-26	-68	46
3	33	1	-9
1	-60	110	41
2	-30	-77	45
3	33	1	-9
1	-60	110	41
2	-30	-77	45
3	28	-21	-11
1	-57	102	30
2	-38	-95	36
3	28	-21	-11
1	-57	102	30
2	-38	-95	36
3	9	-37	-15
1	-64	95	25
2	-36	-89	58
3	9	-37	-15
1	-64	95	25
2	-36	-89	58
3	-8	-41	-17
1	-63	81	24
2	-32	-83	44
3	-8	-41	-17
1	-63	81	24
2	-32	-83	44
3	-8	-41	-17
1	-61	58	11
2	-31	-66	39
3	-9	-36	-17
1	-61	58	11
2	-31	-66	39
3	-9	-36	-17
1	-43	36	10
2	-26	-54	42
3	14	-33	-14
1	-43	36	10
2	-26	-54	42
3	14	-33	-14
1	-43	42	15
2	-30	-63	30
3	7	-17	-13
1	-43	42	15
2	-30	-63	30
3	7	-17	-13
1	-27	21	39
2	-33	-52	26
3	-5	-9	-10
1	-27	21	39
2	-33	-52	26
3	-5	-9	-10
1	-27	21	39
2	-33	-52	26
3	9	-3	-10
1	-36	57	41
2	-17	-68	56
3	9	-3	-10
1	-36	57	41
2	-17	-68	56
3	-22	14	-3
1	-46	87	30
2	-47	-112	42
3	-22	14	-3
1	-46	87	30
2	-47	-112	42
3	-56	32	1
1	-34	68	37
2	-32	-65	62
3	-56	32	1
1	-34	68	37
2	-32	-65	62
3	-19	20	-21
1	-48	78	35
2	-52	-77	24
3	-19	20	-21
1	-48	78	35
2	-52	-77	24
3	-52	26	-30
1	-56	87	34
2	-41	-75	19
3	-52	26	-30
1	-56	87	34
2	-41	-75	19
3	-52	26	-30
1	-73	96	22
2	-44	-62	17
3	-65	25	-40
1	-73	96	22
2	-44	-62	17
3	-65	25	-40
1	-65	66	16
2	-37	-72	21
3	-67	15	-36
1	-65	66	16
2	-37	-72	21
3	-67	15	-36
1	-68	79	24
2	-25	-68	40
3	-65	-8	-32
1	-68	79	24
2	-25	-68	40
3	-65	-8	-32
1	-68	79	24
2	-19	-76	59
3	-88	-26	-20
1	-66	73	41
2	-19	-76	59
3	-88	-26	-20
1	-66	73	41
2	-19	-76	59
3	-107	-37	1
1	-48	61	48
2	-30	-89	54
3	-107	-37	1
1	-48	61	48
2	-30	-89	54
3	-111	-51	12
1	-69	93	28
2	-29	-98	71
3	-111	-51	12
1	-69	93	28
2	-29	-98	71
3	-109	-74	13
1	-57	84	40
2	-37	-95	60
3	-109	-74	13
1	-57	84	40
2	-37	-95	60
3	-128	-75	17
1	-49	55	41
2	-41	-83	44
3	-128	-75	17
1	-49	55	41
2	-41	-83	44
3	-128	-75	17
1	-63	72	23
2	-46	-68	39
3	-75	-86	6
1	-63	72	23
2	-46	-68	39
3	-75	-86	6
1	-68	97	21
2	-45	-63	26
3	-42	-114	-8
1	-68	97	21
2	-45	-63	26
3	-42	-114	-8
1	-61	72	32
2	-43	-59	22
3	-42	-122	-13
1	-61	72	32
2	-43	-59	22
3	-42	-122	-13
1	-61	72	32
2	-47	-62	35
3	3	-127	-19
1	-62	61	34
2	-47	-62	35
3	3	-127	-19
1	-62	61	34
2	-47	-62	35
3	29	-143	-19
1	-56	63	20
2	-39	-94	66
3	29	-143	-19
1	-56	63	20
2	-39	-94	66
3	48	-174	-17
1	-55	54	27
2	-43	-95	38
3	48	-174	-17
1	-55	54	27
2	-43	-95	38
3	85	-222	-25
1	-57	78	50
2	-29	-83	51
3	85	-222	-25
1	-57	78	50
2	-29	-83	51
3	65	-227	-15
1	-62	101	31
2	-28	-74	60
3	65	-227	-15
1	-62	101	31
2	-28	-74	60
3	77	-218	-9
1	-58	101	27
2	-40	-71	65
3	77	-218	-9
1	-58	101	27
2	-40	-71	65
3	77	-218	-9
1	-51	69	31
2	-40	-94	82
3	83	-188	-12
1	-51	69	31
2	-40	-94	82
3	83	-188	-12
1	-41	60	42
2	-54	-87	27
3	123	-168	-20
1	-41	60	42
2	-54	-87	27
3	123	-168	-20
1	-40	40	16
2	-52	-77	28
3	116	-128	-18
1	-40	40	16
2	-52	-77	28
3	116	-128	-18
1	-40	40	16
2	-52	-77	28
3	80	-65	-8
1	-32	-16	-15
2	-50	-64	37
3	80	-65	-8
1	-32	-16	-15
2	-50	-64	37
3	120	-72	-20
1	-23	-16	-7
2	-37	-74	22
3	120	-72	-20
1	-23	-16	-7
2	-37	-74	22
3	140	-83	-24
1	-29	21	8
2	-24	-65	34
3	140	-83	-24
1	-29	21	8
2	-24	-65	34
3	120	-81	-25
1	-47	72	28
2	-30	-60	45
3	120	-81	-25
1	-47	72	28
2	-30	-60	45
3	108	-74	-24
1	-41	83	31
2	-30	-69	45
3	108	-74	-24
1	-41	83	31
2	-30	-69	45
3	130	-76	-29
1	-40	96	37
2	-34	-69	36
3	130	-76	-29
1	-40	96	37
2	-34	-69	36
3	130	-76	-29
1	-32	71	34
2	-32	-42	29
3	121	-68	-36
1	-32	71	34
2	-32	-42	29
3	121	-68	-36
1	-28	51	15
2	-26	-34	18
3	124	-59	-42
1	-28	51	15
2	-26	-34	18
3	124	-59	-42
1	-28	51	15
2	-25	-41	-6
3	139	-71	-51
1	-20	35	1
2	-25	-41	-6
3	139	-71	-51
1	-20	35	1
2	-25	-41	-6
3	114	-62	-56
1	-10	31	13
2	-22	-58	15
3	114	-62	-56
1	-10	31	13
2	-22	-58	15
3	80	-57	-58
1	-25	46	35
2	-22	-68	34
3	80	-57	-58
1	-25	46	35
2	-22	-68	34
3	53	-51	-51
1	-13	24	28
2	-24	-74	31
3	53	-51	-51
1	-13	24	28
2	-24	-74	31
3	59	-43	-38
1	-22	40	25
2	-20	-66	25
3	59	-43	-38
1	-22	40	25
2	-20	-66	25
3	48	-28	-24
1	-21	33	14
2	-15	-59	28
3	48	-28	-24
1	-21	33	14
2	-15	-59	28
3	48	-28	-24
1	-12	20	3
2	-28	-19	4
3	6	-6	-11
1	-12	20	3
2	-28	-19	4
3	6	-6	-11
1	-8	20	-13
2	-23	-15	32
3	-22	32	-20
1	-8	20	-13
2	-23	-15	32
3	-22	32	-20
1	-8	20	-13
2	-44	-43	1
3	-18	48	-45
1	2	39	8
2	-44	-43	1
3	-18	48	-45
1	2	39	8
2	-44	-43	1
3	-59	66	-75
1	13	60	48
2	-48	-36	-25
3	-59	66	-75
1	13	60	48
2	-48	-36	-25
3	-89	74	-93
1	2	47	76
2	-37	-88	-48
3	-89	74	-93
1	2	47	76
2	-37	-88	-48
3	-108	42	-61
1	-65	-32	89
2	45	-125	-31
3	-108	42	-61
1	-65	-32	89
2	45	-125	-31
3	4	-9	70
1	-40	-56	95
2	41	24	-30
3	4	-9	70
1	-40	-56	95
2	41	24	-30
3	108	99	179
1	-1	33	-113
2	-23	104	105
3	108	99	179
1	-1	33	-113
2	-23	104	105
3	45	280	148
1	27	44	-256
2	-68	73	143
3	45	280	148
1	27	44	-256
2	-68	73	143
3	45	280	148
1	71	-68	-96
2	-55	68	-92
3	95	276	-62
1	71	-68	-96
2	-55	68	-92
3	95	276	-62
1	58	-80	137
2	-59	53	-193
3	196	168	-237
1	58	-80	137
2	-59	53	-193
3	196	168	-237
1	58	-80	137
2	-26	-13	-85
3	183	143	-242
1	58	18	220
2	-26	-13	-85
3	183	143	-242
1	58	18	220
2	-26	-13	-85
3	108	74	-195
1	-22	124	201
2	11	-122	-45
3	108	74	-195
1	-22	124	201
2	11	-122	-45
3	-80	75	-55
1	-65	95	192
2	43	-182	23
3	-80	75	-55
1	-65	95	192
2	43	-182	23
3	-134	132	112
1	-17	28	63
2	12	-133	189
3	-134	132	112
1	-17	28	63
2	12	-133	189
3	-100	257	181
1	-20	25	-231
2	-16	-19	240
3	-100	257	181
1	-20	25	-231
2	-16	-19	240
3	7	185	64
1	-7	-12	-302
2	-18	64	38
3	7	185	64
1	-7	-12	-302
2	-18	64	38
3	7	185	64
1	-14	-75	-42
2	-36	35	-170
3	-3	133	-64
1	-14	-75	-42
2	-36	35	-170
3	-3	133	-64
1	12	-107	219
2	-17	45	-213
3	4	30	-73
1	12	-107	219
2	-17	45	-213
3	4	30	-73
1	12	-107	219
2	1	33	-122
3	-77	-31	-7
1	-40	63	235
2	1	33	-122
3	-77	-31	-7
1	-40	63	235
2	1	33	-122
3	-242	110	151
1	-46	113	60
2	-29	39	-28
3	-242	110	151
1	-46	113	60
2	-29	39	-28
3	-36	141	192
1	17	63	-78
2	8	-20	115
3	-36	141	192
1	17	63	-78
2	8	-20	115
3	57	87	116
1	60	44	-102
2	-64	-41	59
3	57	87	116
1	60	44	-102
2	-64	-41	59
3	-101	121	-5
1	85	62	-69
2	-89	59	31
3	-101	121	-5
1	85	62	-69
2	-89	59	31
3	-58	94	-203
1	77	14	-1
