[BEGIN] 3/10/2017 2:38:37 PM
Disconnected from remote host(arduino) at 14:38:04.
Type `help' to learn how to use Xshell prompt.
[c:\~]$ 
Connecting to COM3...
Connected.
2	-14	11	-50
3	45	-5	-16
1	3	1	1
2	-14	11	-50
3	45	-5	-16
1	5	7	3
2	-18	27	-87
3	45	-5	-18
1	5	7	3
2	-18	27	-87
3	45	-5	-18
1	0	-8	-10
2	-30	33	-109
3	41	-1	-13
1	0	-8	-10
2	-30	33	-109
3	41	-1	-13
1	6	-20	14
2	-33	32	-96
3	39	-10	-12
1	6	-20	14
2	-33	32	-96
3	39	-10	-12
1	15	-58	27
2	-29	44	-99
3	21	-13	-11
1	15	-58	27
2	-29	44	-99
3	21	-13	-11
1	14	-177	-3
2	-26	77	-131
3	38	-26	-21
1	14	-177	-3
2	-26	77	-131
3	38	-26	-21
1	88	-303	84
2	-10	114	-128
3	-1	-27	-22
1	88	-303	84
2	-10	114	-128
3	-1	-27	-22
1	156	-372	241
2	9	194	-144
3	-2	-23	-23
1	156	-372	241
2	9	194	-144
3	-2	-23	-23
1	219	-483	128
2	66	296	-120
3	21	-24	-29
1	219	-483	128
2	66	296	-120
3	21	-24	-29
1	219	-483	128
2	66	296	-120
3	21	-24	-29
1	357	-730	147
2	144	411	-116
3	23	-44	-27
1	357	-730	147
2	144	411	-116
3	23	-44	-27
1	484	-952	150
2	129	814	-471
3	71	-70	-35
1	484	-952	150
2	129	814	-471
3	71	-70	-35
1	716	-1083	212
2	145	1004	-405
3	113	-84	-29
1	716	-1083	212
2	145	1004	-405
3	113	-84	-29
1	972	-1144	194
2	113	1395	-572
3	63	-40	-8
1	972	-1144	194
2	113	1395	-572
3	63	-40	-8
1	1324	-1330	175
2	185	1559	-548
3	61	-14	2
1	1324	-1330	175
2	185	1559	-548
3	61	-14	2
1	1603	-1335	367
2	291	1590	-322
3	155	-50	7
1	1603	-1335	367
2	291	1590	-322
3	155	-50	7
1	1858	-1007	712
2	442	1503	-190
3	180	0	5
1	1858	-1007	712
2	442	1503	-190
3	180	0	5
1	2031	-1051	1050
2	547	1320	-179
3	234	18	-16
1	2031	-1051	1050
2	547	1320	-179
3	234	18	-16
1	1960	-826	1088
2	547	1320	-179
3	311	75	-43
1	1960	-826	1088
2	673	787	155
3	311	75	-43
1	1960	-826	1088
2	673	787	155
3	311	75	-43
1	1968	-629	1290
2	849	795	350
3	316	121	-57
1	1968	-629	1290
2	849	795	350
3	316	121	-57
1	1728	-405	952
2	924	408	7
3	245	57	-95
1	1728	-405	952
2	924	408	7
3	245	57	-95
1	1626	-464	107
2	1069	-20	-237
3	252	-41	-157
1	1626	-464	107
2	1069	-20	-237
3	252	-41	-157
1	1472	-152	-542
2	1179	-226	-488
3	270	-55	-160
1	1472	-152	-542
2	1179	-226	-488
3	270	-55	-160
1	1341	200	-1199
2	1181	-425	-1105
3	153	8	-90
1	1341	200	-1199
2	1181	-425	-1105
3	153	8	-90
1	1264	-328	-2247
2	1043	-751	-2026
3	91	67	-35
1	1264	-328	-2247
2	1043	-751	-2026
3	91	67	-35
1	1253	-541	-3268
2	927	-1220	-2973
3	71	188	13
1	1253	-541	-3268
2	927	-1220	-2973
3	71	188	13
1	1167	-265	-3787
2	880	-1615	-3505
3	80	196	43
1	1167	-265	-3787
2	880	-1615	-3505
3	80	196	43
1	1167	-265	-3787
2	880	-1615	-3505
3	35	98	22
1	1145	-132	-3926
2	902	-1781	-3383
3	35	98	22
1	1145	-132	-3926
2	902	-1781	-3383
3	35	98	22
1	1214	68	-3530
2	963	-1820	-2994
3	-22	-13	-20
1	1214	68	-3530
2	963	-1820	-2994
3	-22	-13	-20
1	1389	0	-2801
2	1043	-1697	-2644
3	-46	-110	-68
1	1389	0	-2801
2	1043	-1697	-2644
3	-46	-110	-68
1	1501	470	-1910
2	1299	-1403	-2002
3	-29	-144	-100
1	1501	470	-1910
2	1299	-1403	-2002
3	-29	-144	-100
1	1674	318	-1113
2	1476	-1215	-1965
3	-28	-110	-102
1	1674	318	-1113
2	1476	-1215	-1965
3	-28	-110	-102
1	1630	743	-627
2	1456	-586	-1192
3	-105	17	-52
1	1630	743	-627
2	1456	-586	-1192
3	-105	17	-52
1	1997	186	390
2	1431	-60	-397
3	-104	26	-45
1	1997	186	390
2	1431	-60	-397
3	-104	26	-45
1	2000	-279	-116
2	1418	-292	133
3	-77	32	-69
1	2000	-279	-116
2	1418	-292	133
3	-77	32	-69
1	2000	-279	-116
2	1418	-292	133
3	-97	112	-63
1	2397	-136	660
2	1776	83	908
3	-97	112	-63
1	2397	-136	660
2	1776	83	908
3	-76	122	-55
1	2858	-279	978
2	1995	641	221
3	-76	122	-55
1	2858	-279	978
2	1995	641	221
3	-76	122	-55
1	3723	-812	1494
2	2556	1703	667
3	-46	85	-58
1	3723	-812	1494
2	2556	1703	667
3	-46	85	-58
1	4297	-501	2034
2	3038	2305	1045
3	-33	176	-21
1	4297	-501	2034
2	3038	2305	1045
3	-33	176	-21
1	4280	-786	1961
2	3053	2557	912
3	-22	231	37
1	4280	-786	1961
2	3053	2557	912
3	-22	231	37
1	3596	-747	1533
2	2657	1746	873
3	-39	217	56
1	3596	-747	1533
2	2657	1746	873
3	-39	217	56
1	2875	-227	1218
2	2205	1369	803
3	72	142	53
1	2875	-227	1218
2	2205	1369	803
3	72	142	53
1	2386	-300	1019
2	1879	757	705
3	136	93	42
1	2386	-300	1019
2	1879	757	705
3	136	93	42
1	1835	-260	81
2	1644	572	452
3	131	69	37
1	1835	-260	81
2	1644	572	452
3	131	69	37
1	1835	-260	81
2	1644	572	452
3	179	109	47
1	1674	-238	-604
2	1448	-38	-269
3	179	109	47
1	1674	-238	-604
2	1448	-38	-269
3	179	109	47
1	1467	-102	-1344
2	1392	-494	-860
3	164	212	85
1	1467	-102	-1344
2	1392	-494	-860
3	164	212	85
1	1367	-401	-2140
2	1087	-878	-2082
3	91	311	144
1	1367	-401	-2140
2	1087	-878	-2082
3	91	311	144
1	1251	-231	-2956
2	956	-996	-3066
3	62	309	124
1	1251	-231	-2956
2	956	-996	-3066
3	62	309	124
1	1166	-79	-3717
2	799	-517	-3823
3	35	148	44
1	1166	-79	-3717
2	799	-517	-3823
3	35	148	44
1	1067	122	-4374
2	861	-1295	-3710
3	77	-21	-95
1	1067	122	-4374
2	861	-1295	-3710
3	77	-21	-95
1	1104	92	-4245
2	1081	-1851	-3227
3	38	-94	-133
1	1104	92	-4245
2	1081	-1851	-3227
3	38	-94	-133
1	1269	72	-3593
2	1278	-1778	-2718
3	-41	-16	-118
1	1269	72	-3593
2	1278	-1778	-2718
3	-41	-16	-118
1	1269	72	-3593
2	1278	-1778	-2718
3	-63	-13	-136
1	1437	135	-2701
2	1424	-1546	-2298
3	-63	-13	-136
1	1437	135	-2701
2	1424	-1546	-2298
3	-93	-53	-138
1	1626	291	-1791
2	1504	-1123	-1707
3	-93	-53	-138
1	1626	291	-1791
2	1504	-1123	-1707
3	-93	-53	-138
1	1903	8	-800
2	1490	-846	-1053
3	-114	-32	-115
1	1903	8	-800
2	1490	-846	-1053
3	-114	-32	-115
1	2076	459	-357
2	1811	-662	-83
3	-140	70	-42
1	2076	459	-357
2	1811	-662	-83
3	-140	70	-42
1	2484	44	-344
2	2038	42	52
3	-116	145	15
1	2484	44	-344
2	2038	42	52
3	-116	145	15
1	3094	-443	30
2	2392	795	137
3	-180	134	18
1	3094	-443	30
2	2392	795	137
3	-180	134	18
1	3438	-419	123
2	2752	613	848
3	-142	33	-6
1	3438	-419	123
2	2752	613	848
3	-142	33	-6
1	3857	-832	304
2	3022	1414	875
3	-18	-30	-38
1	3857	-832	304
2	3022	1414	875
3	-18	-30	-38
1	4355	-1283	604
2	3322	1985	1148
3	2	-5	-22
1	4355	-1283	604
2	3322	1985	1148
3	2	-5	-22
1	4355	-1283	604
2	3322	1985	1148
3	-47	55	11
1	4391	-1267	747
2	3152	1946	1183
3	-47	55	11
1	4391	-1267	747
2	3152	1946	1183
3	2	102	23
1	3780	-1026	501
2	2632	1201	864
3	2	102	23
1	3780	-1026	501
2	2632	1201	864
3	2	102	23
1	3059	-695	222
2	2132	545	242
3	97	36	-8
1	3059	-695	222
2	2132	545	242
3	97	36	-8
1	2574	-572	-173
2	1841	-11	-484
3	142	19	-33
1	2574	-572	-173
2	1841	-11	-484
3	142	19	-33
1	2256	-406	-639
2	1773	-533	-1114
3	182	15	-65
1	2256	-406	-639
2	1773	-533	-1114
3	182	15	-65
1	2185	-392	-804
2	1825	-704	-1264
3	198	-1	-96
1	2185	-392	-804
2	1825	-704	-1264
3	198	-1	-96
1	2102	-336	-1212
2	1882	-833	-1464
3	157	-25	-96
1	2102	-336	-1212
2	1882	-833	-1464
3	157	-25	-96
1	2036	-52	-1638
2	1936	-860	-1720
3	119	-17	-95
1	2036	-52	-1638
2	1936	-860	-1720
3	119	-17	-95
1	2036	-52	-1638
2	1936	-860	-1720
3	54	-10	-59
1	1964	-31	-2180
2	1946	-792	-1992
3	54	-10	-59
1	1964	-31	-2180
2	1946	-792	-1992
3	19	-21	-27
1	1813	-39	-2918
2	1848	-641	-2645
3	19	-21	-27
1	1813	-39	-2918
2	1848	-641	-2645
3	19	-21	-27
1	1682	-458	-3781
2	1626	-737	-3344
3	-28	-29	-9
1	1682	-458	-3781
2	1626	-737	-3344
3	-28	-29	-9
1	1406	-161	-4112
2	1522	-1153	-3476
3	-93	-24	-5
1	1406	-161	-4112
2	1522	-1153	-3476
3	-93	-24	-5
1	1327	-111	-3997
2	1510	-1381	-3289
3	-88	40	21
1	1327	-111	-3997
2	1510	-1381	-3289
3	-88	40	21
1	1355	-32	-3560
2	1580	-1485	-2925
3	-72	94	16
1	1355	-32	-3560
2	1580	-1485	-2925
3	-72	94	16
1	1388	129	-2785
2	1599	-1330	-2348
3	-120	95	8
1	1388	129	-2785
2	1599	-1330	-2348
3	-120	95	8
1	1414	149	-1926
2	1577	-1316	-1545
3	-115	81	-3
1	1414	149	-1926
2	1577	-1316	-1545
3	-115	81	-3
1	1414	149	-1926
2	1598	-1222	-617
3	-56	48	-28
1	1572	580	-770
2	1598	-1222	-617
3	-56	48	-28
1	1572	580	-770
2	1598	-1222	-617
3	-75	20	-38
1	1632	661	-258
2	1666	-1075	-154
3	-75	20	-38
1	1632	661	-258
2	1666	-1075	-154
3	-111	9	-37
1	1795	168	251
2	1531	-336	125
3	-111	9	-37
1	1795	168	251
2	1531	-336	125
3	-111	9	-37
1	1638	326	639
2	1577	-434	680
3	-156	8	-34
1	1638	326	639
2	1577	-434	680
3	-156	8	-34
1	1702	-27	1267
2	1371	78	589
3	-158	-12	-26
1	1702	-27	1267
2	1371	78	589
3	-158	-12	-26
1	1539	-353	1176
2	1157	581	292
3	-130	20	-16
1	1539	-353	1176
2	1157	581	292
3	-130	20	-16
1	1433	-1451	620
2	965	836	22
3	-199	25	-16
1	1433	-1451	620
2	965	836	22
3	-199	25	-16
1	1472	-1338	697
2	798	1021	68
3	-297	99	27
1	1472	-1338	697
2	798	1021	68
3	-297	99	27
1	1216	-1818	202
2	566	1560	-524
3	-271	53	55
1	1216	-1818	202
2	566	1560	-524
3	-271	53	55
1	1216	-1818	202
2	566	1560	-524
3	-250	-38	70
1	1009	-1803	-149
2	516	1337	-276
3	-250	-38	70
1	1009	-1803	-149
2	516	1337	-276
3	-204	-105	94
1	751	-1832	-395
2	620	1268	408
3	-204	-105	94
1	751	-1832	-395
2	620	1268	408
3	-230	-133	110
1	590	-1622	-387
2	644	1478	-122
3	-230	-133	110
1	590	-1622	-387
2	644	1478	-122
3	-230	-133	110
1	434	-1159	-221
2	553	1424	-940
3	-268	-26	64
1	434	-1159	-221
2	553	1424	-940
3	-268	-26	64
1	453	-972	-8
2	568	798	-459
3	-246	118	70
1	453	-972	-8
2	568	798	-459
3	-246	118	70
1	382	-856	76
2	526	300	151
3	-251	146	85
1	382	-856	76
2	526	300	151
3	-251	146	85
1	334	-966	92
2	491	585	96
3	-156	177	23
1	334	-966	92
2	491	585	96
3	-156	177	23
1	458	-1129	146
2	492	764	-13
3	-59	109	-43
1	458	-1129	146
2	492	764	-13
3	-59	109	-43
1	458	-1129	146
2	492	764	-13
3	-81	69	-48
1	387	-1033	35
2	438	752	0
3	-81	69	-48
1	387	-1033	35
2	438	752	0
3	-112	-22	-45
1	337	-746	2
2	317	464	-137
3	-112	-22	-45
1	337	-746	2
2	317	464	-137
3	84	-105	-68
1	272	-521	-28
2	276	234	-178
3	84	-105	-68
1	272	-521	-28
2	276	234	-178
3	84	-105	-68
1	240	-456	-4
2	258	192	-157
3	280	-172	-98
1	240	-456	-4
2	258	192	-157
3	280	-172	-98
1	204	-282	4
2	298	121	-3
3	166	-158	-88
1	204	-282	4
2	298	121	-3
3	166	-158	-88
1	166	-95	4
2	320	74	136
3	21	-93	-42
1	166	-95	4
2	320	74	136
3	21	-93	-42
1	263	-206	23
2	354	72	216
3	83	-94	-39
1	263	-206	23
2	354	72	216
3	83	-94	-39
1	423	-642	104
2	448	367	92
3	114	-74	-39
1	423	-642	104
2	448	367	92
3	114	-74	-39
1	423	-642	104
2	498	857	-259
3	29	-27	-17
1	706	-1171	254
2	498	857	-259
3	29	-27	-17
1	706	-1171	254
2	498	857	-259
3	125	20	-11
1	1024	-1581	641
2	540	1428	-519
3	125	20	-11
1	1024	-1581	641
2	540	1428	-519
3	229	38	-36
1	1271	-2336	631
2	586	2134	-901
3	229	38	-36
1	1271	-2336	631
2	586	2134	-901
3	209	120	-24
1	1287	-1997	222
2	803	2097	-375
3	209	120	-24
1	1287	-1997	222
2	803	2097	-375
3	209	120	-24
1	1709	-2048	366
2	1140	2124	371
3	232	165	-7
1	1709	-2048	366
2	1140	2124	371
3	232	165	-7
1	1957	-1436	1235
2	1352	2162	1022
3	259	74	-17
1	1957	-1436	1235
2	1352	2162	1022
3	259	74	-17
1	2031	-1102	1795
2	1151	2123	1195
3	329	63	-17
1	2031	-1102	1795
2	1151	2123	1195
3	329	63	-17
1	1619	-948	1799
2	770	1716	1467
3	283	64	-20
1	1619	-948	1799
2	770	1716	1467
3	283	64	-20
1	1105	-305	1429
2	385	541	1266
3	201	78	-27
1	1105	-305	1429
2	385	541	1266
3	201	78	-27
1	1105	-305	1429
2	385	541	1266
3	233	115	-71
1	738	167	624
2	360	-381	461
3	233	115	-71
1	738	167	624
2	360	-381	461
3	230	170	-88
1	578	250	-662
2	448	-1067	-517
3	230	170	-88
1	578	250	-662
2	448	-1067	-517
3	205	208	-46
1	621	-97	-1960
2	493	-1458	-1437
3	205	208	-46
1	621	-97	-1960
2	493	-1458	-1437
3	205	208	-46
1	555	-159	-3363
2	431	-1987	-2458
3	227	215	-50
1	555	-159	-3363
2	431	-1987	-2458
3	227	215	-50
1	418	-9	-4743
2	154	-2645	-3672
3	200	298	-31
1	418	-9	-4743
2	154	-2645	-3672
3	200	298	-31
1	376	369	-4874
2	140	-2790	-3742
3	59	305	-33
1	376	369	-4874
2	140	-2790	-3742
3	59	305	-33
1	467	210	-4084
2	274	-2503	-3303
3	-57	82	-77
1	467	210	-4084
2	274	-2503	-3303
3	-57	82	-77
1	551	200	-2813
2	511	-2383	-2594
3	-79	-97	-125
1	551	200	-2813
2	511	-2383	-2594
3	-79	-97	-125
1	551	200	-2813
2	664	-1960	-1723
3	-96	-155	-149
1	624	525	-1536
2	664	-1960	-1723
3	-96	-155	-149
1	624	525	-1536
2	664	-1960	-1723
3	-83	-142	-153
1	765	285	-443
2	860	-1895	-549
3	-83	-142	-153
1	765	285	-443
2	860	-1895	-549
3	-120	-30	-100
1	1140	641	591
2	904	-929	-85
3	-120	-30	-100
1	1140	641	591
2	904	-929	-85
3	-95	9	-117
1	1455	-200	395
2	1066	-90	-225
3	-95	9	-117
1	1455	-200	395
2	1066	-90	-225
3	-95	9	-117
1	2003	-1088	902
2	1718	1176	495
3	-133	-3	-48
1	2003	-1088	902
2	1718	1176	495
3	-133	-3	-48
1	2916	-1790	2355
2	2876	2383	510
3	-229	-231	-29
1	2916	-1790	2355
2	2876	2383	510
3	-229	-231	-29
1	3883	-2305	3080
2	3582	3297	503
3	-205	-311	0
1	3883	-2305	3080
2	3582	3297	503
3	-205	-311	0
1	3847	-2020	2710
2	3569	3040	728
3	-177	-95	52
1	3847	-2020	2710
2	3569	3040	728
3	-177	-95	52
1	3090	-1591	2072
2	2962	2351	798
3	-61	-6	78
1	3090	-1591	2072
2	2962	2351	798
3	-61	-6	78
1	3090	-1591	2072
2	2962	2351	798
3	-32	12	80
1	2365	-1240	1278
2	2209	1511	266
3	-32	12	80
1	2365	-1240	1278
2	2209	1511	266
3	114	60	51
1	1923	-955	748
2	1827	933	40
3	114	60	51
1	1923	-955	748
2	1827	933	40
3	182	118	38
1	1645	-570	197
2	1671	349	34
3	182	118	38
1	1645	-570	197
2	1671	349	34
3	182	118	38
1	1466	-220	8
2	1556	109	-322
3	191	118	42
1	1466	-220	8
2	1556	109	-322
3	191	118	42
1	1273	-274	-1016
2	1380	-226	-851
3	228	109	44
1	1273	-274	-1016
2	1380	-226	-851
3	228	109	44
1	1144	-164	-1798
2	1202	-831	-1617
3	238	177	67
1	1144	-164	-1798
2	1202	-831	-1617
3	238	177	67
1	989	-73	-2792
2	1089	-1090	-2508
3	187	124	78
1	989	-73	-2792
2	1089	-1090	-2508
3	187	124	78
1	972	52	-3643
2	1095	-1335	-3047
3	92	54	66
1	972	52	-3643
2	1095	-1335	-3047
3	92	54	66
1	972	52	-3643
2	1095	-1335	-3047
3	75	-12	47
1	1008	267	-4151
2	1137	-1854	-3472
3	75	-12	47
1	1008	267	-4151
2	1137	-1854	-3472
3	100	-76	16
1	987	72	-4486
2	1158	-1917	-3717
3	100	-76	16
1	987	72	-4486
2	1158	-1917	-3717
3	36	-48	-7
1	1090	36	-4148
2	1223	-1897	-3617
3	36	-48	-7
1	1090	36	-4148
2	1223	-1897	-3617
3	-10	-46	-36
1	1226	42	-3518
2	1288	-1602	-3189
3	-10	-46	-36
1	1226	42	-3518
2	1288	-1602	-3189
3	-10	-46	-36
1	1264	137	-2794
2	1426	-1370	-2452
3	-40	-52	-62
1	1264	137	-2794
2	1426	-1370	-2452
3	-40	-52	-62
1	1354	38	-2027
2	1500	-917	-1889
3	-83	-80	-68
1	1354	38	-2027
2	1500	-917	-1889
3	-83	-80	-68
1	1359	116	-1133
2	1652	-895	-927
3	-128	-83	-49
1	1359	116	-1133
2	1652	-895	-927
3	-128	-83	-49
1	1538	419	330
2	1568	-551	-438
3	-166	-81	-29
1	1538	419	330
2	1568	-551	-438
3	-166	-81	-29
1	1538	419	330
2	1633	-755	57
3	-235	-119	-61
1	1560	225	-143
2	1633	-755	57
3	-235	-119	-61
1	1560	225	-143
2	1633	-755	57
3	-164	6	-63
1	1212	247	538
2	1300	-817	389
3	-164	6	-63
1	1212	247	538
2	1300	-817	389
3	-63	-6	-99
1	1301	-11	1060
2	1371	-921	837
3	-63	-6	-99
1	1301	-11	1060
2	1371	-921	837
3	-110	51	-113
1	1323	-623	1632
2	1054	414	435
3	-110	51	-113
1	1323	-623	1632
2	1054	414	435
3	-224	139	-88
1	1529	-784	1332
2	1143	624	862
3	-224	139	-88
1	1529	-784	1332
2	1143	624	862
3	-224	139	-88
1	1167	-795	817
2	1078	1810	25
3	-317	185	-49
1	1167	-795	817
2	1078	1810	25
3	-317	185	-49
1	988	-1159	496
2	1196	793	809
3	-289	-10	-7
1	988	-1159	496
2	1196	793	809
3	-289	-10	-7
1	558	-1259	57
2	916	1496	129
3	-217	-90	51
