acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
-538,1308,-147,-530,-1431,266,119,110,78,263,-3
588,727,-189,1060,-330,-212,822,-47,31,263,46
1544,268,-203,1840,199,-383,311,105,172,263,96
2054,-858,-612,1977,1124,-611,216,-77,0,263,146
2681,-545,-514,2359,1433,-472,327,-51,-170,263,-124
3248,527,-123,3264,46,-363,17,-76,-60,263,-74
3272,757,-159,2613,333,-658,-199,-8,87,263,-24
3269,738,-183,2174,712,-1241,-86,131,277,263,25
3102,252,24,1794,271,-1956,-84,504,685,263,75
2920,-373,243,1086,-70,-2601,-16,439,657,263,125
2613,-1086,-23,384,-578,-3688,-198,245,701,263,-144
2232,-1843,328,828,-1059,-3664,-241,-287,606,263,-94
2207,-2640,1191,922,-737,-2686,-147,-229,346,263,-44
2173,-2200,799,958,-307,-2226,-145,288,-190,263,5
2349,-1618,261,1368,-928,-2569,-51,-7,-705,263,55
2292,-1110,-149,1693,-1617,-2049,22,-114,-983,263,105
2199,-292,-731,1866,-1374,-1334,-74,-486,-1061,263,155
1577,871,-2260,2099,-649,-899,34,-435,-1077,263,-114
897,1032,-3205,2340,15,-839,53,-119,-898,263,-64
602,1195,-3287,2073,1436,25,-108,573,-662,263,-14
831,1378,-2734,1548,2831,969,-315,549,-408,263,35
968,891,-2246,1673,2746,1127,-113,10,-207,263,85
823,790,-2442,2023,2056,939,115,-42,160,263,135
945,1204,-2398,2179,1458,544,229,52,443,263,-135
1033,1237,-2368,2616,174,-519,205,-72,529,263,-85
1446,1489,-1923,2784,-336,-1368,120,-215,541,263,-35
1884,382,-1100,2864,-633,-1718,52,-79,410,263,14
2285,-161,-794,2907,-871,-1677,75,-81,299,263,64
2562,-80,-450,2544,-225,-1282,60,-82,142,263,114
2294,-284,-313,2134,233,-1058,-4,13,22,263,-155
1418,-56,-319,1630,358,-879,-160,190,-33,263,-105
438,592,-46,1068,-24,-687,-462,15,-175,263,-55
-583,1220,269,216,-788,-246,-472,-56,-111,263,-5
-1205,1571,255,-665,-1423,294,-679,-301,-152,263,44
-635,1192,322,-475,-1051,1273,-496,-515,-72,263,94
414,1010,64,886,-1398,382,-740,-233,-59,263,144
-129,316,250,98,-641,-218,766,334,-69,263,-125
-395,1118,300,-63,-1359,350,418,136,-52,263,-75
-589,1633,278,56,-1683,220,990,-175,-209,263,-25
-128,1462,69,429,-1455,-18,318,41,-8,263,24
729,513,-160,967,-515,-413,306,172,112,263,74
1489,-318,-391,1497,441,-605,227,251,78,263,124
2029,-836,-454,2399,647,-631,298,225,-10,263,-146
2752,-126,-366,3187,-255,-591,202,-75,-85,263,-96
2447,-143,-636,3399,-689,-593,-71,-114,-238,263,-46
2083,176,-1372,3364,-611,-305,-100,-254,-361,263,3
1384,703,-2192,2908,416,-237,95,-273,-516,263,53
642,648,-3192,2618,1132,-117,1,91,-594,263,103
913,1264,-2861,2072,1995,287,-139,176,-597,263,153
1117,1410,-2362,1687,3016,831,-134,162,-359,263,-116
756,950,-2436,1827,2672,887,22,-99,6,263,-66
791,1389,-2726,2061,1446,-23,217,-179,407,263,-16
952,1915,-2549,2148,410,-947,194,-176,673,263,33
1322,1913,-1486,1647,-241,-2082,-76,32,796,263,83
1745,904,-886,851,-271,-3374,-216,324,937,263,133
2037,-173,-736,404,-582,-3836,-102,352,1031,263,-136
2157,-1244,-544,807,-780,-3264,-1,-114,818,263,-86
2010,-3599,741,1205,-915,-2269,164,-550,333,263,-36
2152,-2786,674,1262,-693,-2244,-166,138,21,263,13
2095,-1632,-48,1240,-1113,-2935,-168,318,-463,263,63
2277,-410,-463,1343,-1417,-2276,-116,-12,-769,263,113
2510,951,-1007,1523,-503,-1790,-112,-229,-806,263,-157
3068,2102,-565,1939,448,-1273,-23,-37,-598,263,-107
2652,1179,-378,2286,721,-721,-35,303,-246,263,-57
2009,-90,-404,2152,582,-404,-40,289,-20,263,-7
1502,-213,-461,1553,419,-565,-123,-11,3,263,42
167,751,-334,924,-292,-478,-372,-127,87,263,92
-728,1311,138,183,-1296,-99,-626,74,155,263,142
-772,1346,445,-457,-1385,293,-495,-148,-63,263,-127
139,1376,1153,-284,-880,1244,-410,-398,-39,263,-77
286,836,64,815,-1381,145,-458,-204,40,263,-27
-154,1023,371,93,-801,-174,514,122,-51,263,22
-408,1831,766,123,-1788,590,828,28,-27,263,72
-761,1959,482,-104,-1850,98,390,48,-24,263,122
-83,1458,24,584,-1262,-482,445,49,-4,263,-147
651,150,-477,950,378,-672,108,123,104,263,-97
1857,-1365,-531,1607,1427,-544,265,59,-132,263,-47
2349,-713,-746,2908,462,-413,315,-100,-232,263,2
2270,-84,-1296,3531,-500,-143,95,-397,-361,263,52
1531,487,-2176,3057,168,-148,5,-492,-491,263,102
409,576,-3270,2925,747,-16,-299,251,-540,263,152
449,1076,-3295,2256,1456,-72,-322,376,-690,263,-118
1019,1802,-2290,1424,3570,1083,-156,601,-495,263,-68
895,1510,-1857,1686,2640,1328,-92,202,-176,263,-18
568,1557,-2445,2102,1260,217,68,-141,456,263,31
696,2177,-2422,1991,478,-909,2,-168,720,263,81
1016,1636,-1857,1607,-42,-2205,-154,249,873,263,131
1644,677,-1255,526,-287,-3367,-8,320,851,263,-138
2247,-83,-951,9,-446,-3411,104,293,843,263,-88
2072,-1746,249,561,-1142,-2860,138,-421,521,263,-38
2221,-3087,894,1210,-1758,-2619,38,-551,302,263,11
2319,-2134,580,833,-1141,-2619,-17,157,-26,263,61
2403,-873,24,851,-1150,-2499,-31,341,-371,263,111
2258,32,-485,1393,-1085,-2066,-105,7,-587,263,-158
2366,1460,-856,1702,-252,-1457,79,-434,-624,263,-108
2709,2538,-376,1962,583,-1078,62,-273,-525,263,-58
2457,1678,-454,2368,606,-742,-27,182,-350,263,-8
1880,433,-550,2019,456,-720,-175,307,-68,263,41
1285,-107,-469,1471,181,-661,-180,85,2,263,91
407,384,-482,752,-560,-470,-319,-49,136,263,141
-573,1058,-167,-351,-1687,272,-478,-98,204,263,-128
-1029,1359,387,-465,-1596,520,-658,-162,175,263,-78
57,1716,1493,1243,-2368,937,-816,-251,-20,263,-28
144,1240,195,159,-609,-258,682,381,-116,263,21
-329,1869,393,420,-1722,196,344,-103,-110,263,71
-818,2033,330,90,-1891,208,662,-12,-162,263,121
-351,1530,134,646,-1477,-259,239,202,44,263,-149
867,-18,-397,903,-224,-727,224,38,183,263,-99
1640,-1001,-546,1375,1138,-564,206,-43,-70,263,-49
2376,-691,-580,2949,279,-250,354,9,-121,263,0
2414,-207,-682,3480,-433,23,164,-90,-49,263,50
1877,90,-1081,3128,175,178,-106,-190,-261,263,100
731,498,-3006,3073,754,294,-3,-225,-400,263,150
359,815,-3506,2627,1011,81,-57,-379,-500,263,-119
1065,1631,-2651,1596,2719,773,-112,-35,-401,263,-69
1141,1963,-2219,1468,3281,1226,-99,395,-234,263,-19
600,961,-2388,1963,1730,565,130,118,74,263,30
870,1246,-2464,2280,797,-168,173,-76,303,263,80
1313,1809,-2290,2056,74,-1767,230,11,418,263,130
1571,1833,-1695,1205,127,-2687,88,254,545,263,-139
1861,873,-1127,239,276,-3177,-190,256,731,263,-89
2115,-903,-542,-21,-530,-3472,-187,135,675,263,-39
1985,-2470,402,858,-1621,-3059,-47,-465,420,263,10
2192,-2652,981,1174,-1575,-2384,-126,-327,304,263,60
2351,-1323,453,1022,-1245,-2486,-105,280,-249,263,110
2265,235,-913,1229,-1323,-2125,-221,207,-429,263,160
2361,977,-1144,1672,-691,-1574,-103,-122,-523,263,-110
2487,1943,-976,1938,528,-1059,88,-523,-533,263,-60
2276,1515,-809,1879,937,-794,70,-123,-415,263,-10
1648,408,-508,1511,773,-589,-26,241,-136,263,39
475,265,-314,847,115,-432,-90,111,-1,263,89
-526,1105,-94,-222,-1061,223,-478,26,92,263,139
-760,1502,175,-1062,-1457,562,-357,-591,32,263,-130
150,1526,1400,1440,-2929,1549,-967,58,202,263,-80
539,1347,180,529,-840,-285,329,196,1,263,-30
-315,1714,428,384,-1721,-114,651,331,104,263,19
-674,1999,355,-59,-2128,-90,754,-17,-15,263,69
-211,1649,52,303,-1415,-245,300,-178,44,263,119
509,777,-279,789,-88,-585,117,-79,145,263,-150
1514,-1282,-639,1311,1248,-539,91,198,17,263,-100
2157,-1079,-602,2646,522,-289,247,245,-102,263,-50
2163,-65,-1153,3372,-339,118,291,-237,-202,263,0
1682,596,-2031,2907,448,103,190,-543,-440,263,49
825,724,-3033,2607,1049,22,110,-239,-419,263,99
789,1189,-3041,2001,1638,76,-78,235,-347,263,149
1453,1895,-2144,1205,3327,980,-179,362,-236,263,-121
1038,1516,-2128,1502,2664,1119,-105,11,-52,263,-71
725,1487,-2410,2096,1088,16,-28,-55,280,263,-21
1150,1592,-2159,2251,300,-939,25,-105,452,263,28
1492,1021,-1811,2120,46,-2011,-67,-161,471,263,78
1815,-82,-1052,2955,-1617,-1938,25,114,272,263,128
2151,-463,-619,2760,-1447,-1691,57,-55,229,263,-141
2765,665,-501,2152,-423,-1490,131,-169,32,263,-91
3168,1419,-148,1654,428,-1671,66,-15,89,263,-41
2857,547,62,1338,340,-2359,-51,431,342,263,8
2668,-274,132,974,46,-3022,4,175,623,263,58
2345,-1080,175,1075,-337,-3012,23,-334,582,263,108
2053,-2802,857,1560,-1093,-2804,46,-605,336,263,158
2073,-2140,663,1536,-1173,-2746,3,-135,-12,263,-111
2215,-969,-117,1700,-1117,-2274,-7,297,-443,263,-61
2463,482,-1040,1841,-820,-1987,-149,13,-596,263,-11
2907,1603,-1316,1857,118,-1581,-53,-523,-598,263,38
2483,1134,-730,1923,769,-942,-114,-86,-420,263,88
1698,90,-499,1814,779,-598,-155,322,-122,263,138
910,87,-414,992,-115,-383,-215,57,-55,263,-132
-193,989,-134,213,-1272,-14,-465,-58,17,263,-82
-889,1303,554,-623,-1674,513,-500,-311,-66,263,-32
-3,1624,1027,-649,-1154,711,-531,-636,30,263,17
386,707,479,661,-1077,-163,-1260,1,290,263,67
-104,695,327,130,-959,-253,838,234,-157,263,117
-402,1359,400,-65,-1538,177,473,90,-53,263,-152
-523,1785,272,18,-1553,26,921,-270,-252,263,-102
207,1260,49,459,-1356,-321,164,211,120,263,-52
886,138,-343,1153,151,-732,158,253,135,263,-2
1471,-1002,-446,1933,579,-449,220,277,14,263,47
2054,-742,-1011,3170,-456,-56,361,105,-273,263,97
1707,283,-2093,3023,-257,319,251,-619,-587,263,147
957,641,-3308,2406,954,188,-6,-638,-730,263,-122
856,882,-3353,1952,1684,423,-274,45,-687,263,-72
1261,1586,-2602,1462,2989,976,-231,279,-482,263,-22
944,1124,-2666,1618,2690,932,-99,-10,-63,263,27
900,1383,-2742,1938,1550,460,77,-86,302,263,77
1053,1924,-2757,1979,310,-1194,-67,114,774,263,127
1281,2046,-2188,1570,-130,-2652,-358,456,1031,263,-143
1571,1187,-1383,789,53,-3660,-251,731,1150,263,-93
1926,-371,-766,267,-268,-3926,-25,610,1285,263,-43
1735,-2020,106,1275,-1224,-3155,95,-493,932,263,6
1710,-3499,899,1596,-1241,-2405,93,-640,118,263,56
1911,-2634,800,1649,-1268,-2564,-31,185,-302,263,106
2001,-834,-249,1454,-1462,-2480,5,251,-741,263,156
2217,383,-1272,1449,-884,-1910,-103,-23,-797,263,-113
2840,1943,-1404,2069,568,-1457,143,-195,-778,263,-63
2913,2068,-776,2319,777,-813,0,156,-482,263,-13
2134,542,-510,2221,543,-481,-164,372,-121,263,36
1103,-81,-604,1437,565,-566,-207,4,-57,263,86
65,503,-315,201,-842,-102,-173,-144,-4,263,136
-957,1278,121,-822,-1674,372,-526,-267,-26,263,-133
-873,1559,562,-788,-1769,549,-347,-411,14,263,-83
403,1202,591,1268,-2615,756,-972,446,377,263,-33
220,812,471,186,-618,-408,262,-49,-58,263,16
-509,1331,1019,215,-1849,609,487,-132,-107,263,66
-1146,2061,879,-279,-2207,438,717,-198,-156,263,116
-1021,1693,254,-247,-1359,-33,150,-44,13,263,-153
519,-604,-512,583,180,-419,303,222,76,263,-103
1488,-1418,-546,2093,546,-283,341,233,-42,263,-53
2099,-871,-629,3244,-461,131,491,-94,-249,263,-3
1767,28,-1611,3057,-227,199,182,-680,-592,263,46
925,794,-3400,2632,528,-16,-58,-705,-681,263,96
710,1013,-3430,2228,1246,64,-249,-86,-716,263,146
1293,1594,-2522,1262,3239,950,-318,357,-466,263,-124
1232,1752,-2162,1268,3083,1160,-43,36,-147,263,-74
861,1682,-2586,1535,1830,9,110,-174,382,263,-24
1129,2456,-2542,1464,378,-1777,90,-228,729,263,25
1221,1663,-1951,920,-46,-3722,-279,795,1268,263,75
1653,352,-1405,334,-246,-4224,-179,632,1270,263,125
1733,-1189,-494,789,-867,-3463,-2,-363,930,263,-144
1896,-3187,1234,1583,-1196,-2475,144,-648,339,263,-94
1978,-2344,1030,1519,-1256,-2697,-68,-29,-27,263,-44
2027,-877,-112,1171,-1722,-2867,-201,273,-641,263,5
2330,470,-921,1233,-670,-2046,-177,-122,-767,263,55
2663,1187,-1200,1779,456,-1501,132,-374,-786,263,105
2903,1744,-644,2286,471,-1000,145,-188,-535,263,155
2226,522,-659,2407,250,-441,-31,324,-55,263,-114
1615,-197,-613,1836,433,-444,-82,239,107,263,-64
885,170,-525,1212,74,-318,-149,2,83,263,-14
-663,1187,51,404,-853,-88,-362,-15,113,263,35
-1004,1321,504,-454,-1584,188,-451,-275,-84,263,85
-401,1265,1086,-451,-1090,866,-473,-462,162,263,135
263,728,161,1097,-1724,539,-807,8,335,263,-135
186,849,327,215,-865,-192,602,99,-49,263,-85
-686,1721,781,92,-1879,505,448,101,26,263,-35
-1159,1928,324,-339,-1767,-24,407,-100,-85,263,14
-247,1422,21,347,-569,-513,513,-8,-128,263,64
694,275,-251,1419,11,-504,234,235,-161,263,114
1661,-1416,-673,1968,368,-326,77,770,132,263,-155
2245,-770,-636,3019,-352,-302,258,208,-73,263,-105
1790,23,-1572,2820,129,-185,265,-770,-551,263,-55
1048,343,-3057,2535,962,4,66,-502,-561,263,-5
618,538,-4009,2119,1645,383,-111,-112,-617,263,44
1405,1576,-2865,1224,2945,705,-256,285,-465,263,94
980,943,-2657,1369,2835,916,-61,43,-10,263,144
873,840,-2818,1926,1352,145,73,40,324,263,-125
939,1268,-2785,2006,680,-644,56,26,578,263,-75
1426,1746,-2444,1702,-43,-1848,-121,94,741,263,-25
1967,1433,-1309,1137,-114,-3131,-246,363,798,263,24
2102,496,-704,122,198,-3813,-163,332,889,263,74
1961,-766,-563,225,-134,-3697,-40,-133,807,263,124
1766,-2544,105,965,-714,-2906,319,-764,436,263,-146
1990,-3026,1010,1321,-818,-2465,114,-172,80,263,-96
2067,-1695,331,1362,-1108,-3240,-83,531,-522,263,-46
2317,-484,-335,1532,-1066,-2489,-156,120,-746,263,3
2337,576,-654,1689,-350,-1735,-39,-326,-748,263,53
2788,1503,-1559,1986,456,-1343,84,-461,-673,263,103
2589,1382,-983,2278,614,-847,-35,58,-262,263,153
1914,303,-724,2110,378,-523,-147,277,-5,263,-116
1330,-3,-642,1500,187,-493,-81,-11,65,263,-66
473,553,-466,704,-455,-426,-328,-130,117,263,-16
-907,1498,66,-54,-1397,-1,-592,-88,88,263,33
-589,1199,379,-676,-1524,206,-517,-371,13,263,83
98,1175,329,513,-1795,797,-802,97,135,263,133
358,890,-6,613,-979,164,-724,299,161,263,-136
-42,954,238,4,-806,277,1170,75,-153,263,-86
-842,1917,674,-77,-1983,544,992,-203,-255,263,-36
-1095,1908,424,-483,-2037,343,71,243,78,263,13
-140,659,-176,241,-331,-500,72,138,133,263,63
799,-883,-618,1119,915,-603,489,96,-68,263,113
1859,-1068,-730,2137,771,-181,493,18,-236,263,-157
2100,265,-1337,3235,-182,506,296,-220,-395,263,-107
1565,892,-2418,2776,573,317,61,-329,-461,263,-57
926,552,-3299,2535,1153,238,-100,-16,-535,263,-7
870,467,-3316,1970,1757,332,-103,87,-552,263,42
1100,1218,-2335,1362,3260,724,-126,200,-342,263,92
944,1037,-2249,1456,2600,780,34,-171,-75,263,142
957,1571,-2889,1661,1405,-25,100,-150,396,263,-127
1003,2223,-2690,1699,257,-1998,-15,-45,698,263,-77
1459,1255,-1371,1131,120,-3045,-235,297,1017,263,-27
2011,372,-661,655,137,-3762,-169,699,1048,263,22
2379,-59,-470,316,-36,-3890,47,-77,821,263,72
1942,-1177,-53,808,-589,-3007,163,-746,499,263,122
2125,-2811,1114,1237,-817,-2243,76,-821,10,263,-147
2132,-1762,869,1190,-926,-2657,-65,393,-254,263,-97
2231,-683,-29,1309,-1539,-1853,-98,263,-633,263,-47
2307,-3,-603,1364,-1370,-1620,-222,-179,-695,263,2
2448,1191,-1031,1655,-381,-1541,-61,-194,-649,263,52
2614,1910,-770,2055,853,-1126,-89,40,-513,263,102
2234,1339,-670,2314,778,-708,-110,263,-156,263,152
1572,77,-657,1659,398,-515,-134,267,72,263,-118
909,-123,-458,961,-93,-388,-193,151,155,263,-68
-162,625,-272,61,-1084,-6,-491,23,214,263,-18
-1148,1428,332,-715,-1734,456,-685,-271,6,263,31
-205,1493,1141,1712,-3077,1310,-721,41,4,263,81
474,987,487,207,-491,-540,61,-348,-120,263,131
-195,543,440,235,-840,3,348,-204,-92,263,-138
-628,1408,562,203,-1666,613,614,-417,4,263,-88
-795,1833,109,118,-1693,490,621,-211,-10,263,-38
4,880,-292,800,-588,-381,445,127,-2,263,11
912,-421,-531,1467,219,-422,218,518,64,263,61
1688,-883,-492,2188,450,-107,283,313,-76,263,111
2163,-151,-1029,2926,-35,303,197,-234,-283,263,-158
1759,348,-1948,2664,627,174,49,-482,-497,263,-108
964,221,-3121,2559,1243,231,63,-251,-559,263,-58
897,607,-3256,1890,1827,724,-373,-123,-653,263,-8
1344,1651,-2871,1345,2908,1100,-367,152,-434,263,41
1004,1368,-2819,1265,2748,1181,59,35,34,263,91
926,1689,-2796,1863,596,-665,19,-35,538,263,141
1107,1651,-2505,1782,74,-2206,-45,293,850,263,-128
1613,1142,-1773,1117,-39,-3305,-214,364,984,263,-78
2148,25,-1090,600,-173,-3501,-6,185,892,263,-28
2123,-1001,-387,356,-786,-3416,247,-603,577,263,21
2055,-1877,1160,1530,-1537,-2319,384,-674,182,263,71
2043,-2116,1890,1533,-1319,-1938,-132,-278,41,263,121
2117,-1291,1178,1376,-1318,-2494,-137,352,-364,263,-149
2257,-313,-580,1355,-1466,-2402,-29,207,-619,263,-99
2421,491,-1463,1539,258,-1768,-147,40,-655,263,-49
2597,1588,-1284,2011,715,-1216,68,-86,-613,263,0
2286,1011,-859,1969,601,-699,3,13,-336,263,50
880,-168,-660,1269,586,-456,1,104,32,263,100
-419,336,-461,-156,-486,-390,-304,-94,36,263,150
-1900,1684,294,-1536,-2154,768,-1026,-175,34,263,-119
-909,1682,1259,-624,-1916,2273,-1190,-15,382,263,-69
496,1216,366,1073,-1363,-82,-215,-229,37,263,-19
-30,813,316,0,-575,-236,626,360,-133,263,30
-734,1207,197,-215,-1386,280,662,-45,-158,263,80
-792,1500,80,27,-1660,146,982,-174,-343,263,130
-242,1389,-130,321,-1439,-337,47,376,-5,263,-139
902,223,-366,809,24,-541,715,-63,-195,263,-89
1421,-794,-533,2250,133,-306,264,280,-114,263,-39
2004,-729,-815,2826,-551,55,247,183,-52,263,10
1717,-203,-2092,2515,250,204,345,-692,-398,263,60
1145,135,-3324,2218,1284,498,283,-331,-531,263,110
1410,1130,-2887,1722,1896,724,-46,176,-587,263,160
1541,1768,-2668,867,3512,877,-232,474,-322,263,-110
1191,1487,-2805,1376,2233,652,-11,57,16,263,-60
976,1475,-3023,1794,910,-439,69,-174,406,263,-10
1543,1349,-2139,1676,-31,-1854,-32,36,571,263,39
2079,917,-1453,849,-139,-3422,-128,397,628,263,89
2310,180,-1069,367,-156,-3912,28,590,638,263,139
2276,-530,-344,472,-555,-3440,160,39,490,263,-130
2235,-1751,868,1385,-1175,-2140,213,-563,193,263,-80
2323,-2009,1303,1656,-1440,-1621,-76,-105,192,263,-30
2276,-1154,272,1529,-1603,-2314,-178,283,-44,263,19
2294,-139,-763,1425,-1463,-2004,-344,153,-287,263,69
2423,502,-1632,1570,-557,-1721,-152,-194,-546,263,119
2896,1955,-1279,1992,510,-1250,-49,-86,-445,263,-150
2572,1299,-1005,2450,156,-610,-75,209,-219,263,-100
2389,680,-839,2827,-293,-498,-308,155,-58,263,-50
2372,897,-841,2849,-487,-625,-298,28,53,263,0
2207,823,-805,2477,-97,-572,-127,-123,28,263,49
1634,298,-672,2124,180,-460,27,56,59,263,99
1748,1291,-568,2252,-676,-434,-7,-174,4,263,149
1509,1334,-607,1879,-735,-300,-258,-146,6,263,-121
808,272,-757,945,169,-589,-88,-10,52,263,-71
-523,645,-246,-271,-249,-262,-692,-162,-90,263,-21
-1080,1157,375,-419,-1405,995,-583,-290,-386,263,28
506,1662,909,980,-2068,1211,-1505,132,497,263,78
288,936,-139,133,-146,-189,687,150,61,263,128
-41,1608,389,471,-1563,543,551,-45,222,263,-141
-865,2318,300,-18,-2242,599,876,-350,1,263,-91
-354,1219,-500,195,-343,-804,101,-432,-195,263,-41
415,-570,-651,1238,222,-623,259,82,-375,263,8
1185,-1524,-745,2567,-1127,44,37,530,-232,263,58
1209,-917,-1653,2433,-251,39,491,-293,-547,263,108
474,415,-3833,2131,1091,-231,210,-465,-669,263,158
1155,1742,-3305,1385,2549,408,-132,-40,-552,263,-111
1308,1985,-2640,1236,3316,798,-288,453,-215,263,-61
988,1572,-2755,1583,1917,245,137,19,284,263,-11
1098,2152,-2561,1887,335,-1195,105,36,603,263,38
1421,1545,-1880,1180,-61,-3395,-125,320,940,263,88
1875,408,-1268,652,-74,-4082,-76,318,1103,263,138
1919,-822,-693,592,-468,-3782,132,-475,808,263,-132
1852,-2240,545,1401,-1060,-2804,218,-840,398,263,-82
1965,-2498,1257,1526,-987,-2468,30,-81,18,263,-32
1849,-1350,28,1462,-1346,-3090,-16,436,-343,263,17
2135,119,-1086,1206,-993,-2570,-174,414,-567,263,67
2581,1350,-1522,1534,350,-1883,84,-336,-665,263,117
2582,1676,-807,1936,697,-1140,-126,-67,-455,263,-152
1741,320,-776,1841,363,-666,-119,278,-121,263,-102
1131,-15,-711,1277,242,-648,-246,98,-4,263,-52
203,664,-447,571,-607,-381,-386,-153,35,263,-2
-741,1429,-96,-288,-1457,218,-748,-147,-23,263,47
-983,1166,632,-519,-1011,581,-792,-201,24,263,97
204,885,223,761,-1392,268,-1100,225,206,263,147
380,799,-19,99,-333,-439,20,113,59,263,-122
-140,870,130,152,-678,-257,566,-130,-53,263,-72
-816,1645,295,259,-1401,309,685,-140,-108,263,-22
-734,1682,61,137,-1916,121,1034,-198,-195,263,27
80,1123,-109,406,-1358,-394,49,345,99,263,77
864,162,-366,829,-57,-685,524,-64,57,263,127
1601,-763,-527,1393,982,-612,433,22,-68,263,-143
2342,-406,-426,3290,-748,-347,480,-43,-241,263,-93
2146,26,-1266,3226,-613,-21,186,-253,-346,263,-43
1631,493,-2465,2834,19,79,173,-397,-376,263,6
861,440,-3350,2586,883,200,16,88,-415,263,56
1138,1577,-2721,1946,1501,130,-180,203,-235,263,106
1377,1925,-2099,1508,3058,1226,-188,256,-244,263,156
929,1268,-2399,1691,1815,657,-92,-130,27,263,-113
946,1817,-2443,1745,594,-601,-46,-47,459,263,-63
1165,2455,-2039,1486,-289,-2432,-185,174,631,263,-13
1528,1449,-920,763,-18,-3682,-180,409,663,263,36
1708,122,-847,71,-153,-4070,-253,579,819,263,86
1654,-1488,-539,875,-985,-3002,129,-373,602,263,136
1650,-3773,624,1633,-1585,-2391,176,-523,134,263,-133
2116,-1719,446,1327,-874,-3022,34,316,-251,263,-83
2167,-311,-561,1259,-778,-2628,-151,506,-535,263,-33
2399,805,-1328,1573,-168,-1816,-176,-24,-560,263,16
2909,1792,-1431,1980,446,-1514,53,-399,-406,263,66
2701,1613,-912,2157,568,-931,-159,87,-148,263,116
1550,-37,-655,1833,519,-658,-270,272,9,263,-153
825,42,-458,904,-116,-579,-126,-16,37,263,-103
-202,1067,-23,-9,-1048,-101,-466,-127,37,263,-53
-664,1647,400,-496,-1721,367,-657,-355,-35,263,-3
389,1479,551,-590,-485,1605,-992,-205,123,263,46
57,447,-485,103,-244,-764,-882,81,12,263,96
-332,-307,-294,-126,-237,-644,279,247,-91,263,146
-315,-320,-475,-222,-26,-285,183,176,-22,263,-124
-256,-192,-324,-240,231,-75,361,-126,-42,263,-74
-265,-245,-407,-104,-25,-274,280,-226,-39,263,-24
-245,-166,-320,-35,-121,-190,191,-120,-15,263,25
-241,-149,-340,-21,-110,-169,64,-29,11,263,75
-239,-185,-340,-42,-92,-190,85,9,-2,263,125
-231,-172,-330,-30,-83,-179,78,10,-17,263,-144
-259,-200,-349,-15,-89,-165,30,2,-15,263,-94
-116,-38,-95,195,-175,132,-23,-5,1,263,-44
203,1347,768,908,-1477,1054,370,-225,-60,263,5
-1,2479,1084,614,-3002,869,660,-293,0,263,55
-957,1801,328,-612,-2259,132,18,-436,-4,263,105
-45,-495,-640,427,987,-498,331,-192,26,263,155
1042,-1780,-834,1871,1017,-385,435,216,-358,263,-114
1758,-1369,-1091,3400,-955,3,317,69,-466,263,-64
1386,-73,-2586,2891,-59,78,500,-753,-797,263,-14
551,933,-3898,1944,1670,139,18,-129,-700,263,35
1083,1411,-3051,1254,3056,568,-385,527,-462,263,85
1364,1734,-2465,978,3513,818,-112,107,-3,263,135
1015,1502,-2693,1400,2171,341,10,29,473,263,-135
940,2475,-3173,1918,726,-865,20,-172,764,263,-85
997,1430,-2268,1473,-388,-3379,-235,245,878,263,-35
1562,354,-1583,804,-63,-4305,-194,914,1081,263,14
1959,-623,-825,725,-419,-3637,126,172,853,263,64
1726,-2283,493,1724,-1473,-2522,278,-721,483,263,114
2058,-2586,1061,1826,-1402,-2615,66,-312,98,263,-155
2117,-1338,185,1455,-1426,-2970,11,235,-387,263,-105
2165,-193,-810,1697,-1434,-2161,-148,243,-744,263,-55
2727,1225,-1038,1695,36,-1657,-106,-402,-779,263,-5
2848,1668,-675,2005,874,-1206,-5,-129,-502,263,44
2062,308,-655,1772,823,-561,-103,136,-234,263,94
1251,-382,-637,1043,434,-510,-48,-15,-25,263,144
192,349,-581,350,-687,-269,-347,-102,93,263,-125
-1066,1500,-108,-439,-1742,355,-755,-66,152,263,-75
-1080,1056,1146,-515,-1440,792,-573,-39,59,263,-25
233,1032,710,898,-1753,486,-965,128,107,263,24
366,791,-153,239,-607,-291,369,156,-72,263,74
-331,1118,394,240,-1207,434,476,-60,-139,263,124
-992,2055,253,-299,-2020,523,868,-167,-4,263,-146
-657,1739,-102,-136,-1392,-116,521,-97,29,263,-96
151,432,-425,598,-201,-493,384,135,-1,263,-46
1070,-1008,-531,1329,772,-524,243,280,-137,263,3
1732,-1385,-525,2361,379,-313,546,16,-291,263,53
1705,18,-2119,3005,-320,302,239,-208,-347,263,103
1131,398,-3096,2484,605,85,-85,-163,-616,263,153
596,435,-3550,1957,1411,343,-166,-139,-653,263,-116
724,1374,-3070,1544,2389,977,-380,226,-510,263,-66
824,1220,-2319,1305,2861,1388,-393,527,-241,263,-16
706,1392,-2644,1718,1598,398,-177,360,135,263,33
653,1936,-2775,1827,561,-875,212,-301,647,263,83
1026,1986,-2240,1619,-61,-2566,-4,-125,873,263,133
1464,976,-1256,755,-84,-3324,-72,290,889,263,-136
2205,-87,-595,262,-402,-3652,86,96,774,263,-86
2171,-1074,-178,763,-961,-3215,251,-698,550,263,-36
2072,-2802,700,1380,-1269,-2311,108,-824,285,263,13
2228,-2567,838,1394,-1006,-1974,-34,-23,-52,263,63
