acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
-395,-165,-711,-92,38,187,220,-246,-189,263,-75
-153,-188,-511,-152,101,143,386,-883,-271,263,-25
-242,18,-401,-147,199,31,618,-1781,-505,263,24
-252,362,-199,73,289,-114,357,-2144,-272,263,74
-98,679,165,-540,-118,129,-208,-2145,116,263,124
223,476,203,-247,-248,433,8,-2552,-289,263,-146
671,88,-151,392,53,286,672,-1973,-36,263,-96
512,343,-53,164,-49,219,611,-916,52,263,-46
268,307,21,-164,-81,-145,336,-790,37,263,3
269,539,3,-1049,-350,-67,-657,-17,-178,263,53
563,903,166,189,-129,532,-241,-252,-576,263,103
854,640,140,441,763,649,27,-17,-119,263,153
623,567,75,561,546,747,-90,-279,-155,263,-116
602,699,159,-186,23,327,-16,230,-6,263,-66
580,585,188,80,-81,202,-87,492,56,263,-16
580,542,-8,134,-121,262,-278,692,170,263,33
400,501,42,260,-110,116,-416,796,286,263,83
-6,383,302,-217,-363,165,-91,731,496,263,133
-83,279,113,-269,-264,393,467,1474,349,263,-136
-188,315,-54,-668,-79,367,-35,1164,367,263,-86
285,-49,-331,184,362,-77,246,517,288,263,-36
155,-110,-212,28,246,-162,-269,1112,99,263,13
203,-28,-55,-153,103,-120,-255,1931,-247,263,63
-230,106,114,-579,-115,-65,-83,2824,-410,263,113
-404,3,-566,-249,-320,119,-607,1632,-172,263,-157
-249,-30,-781,109,-53,21,-466,1082,-344,263,-107
-334,13,-719,396,22,301,-292,-72,-236,263,-57
-355,12,-569,97,61,325,60,-850,-14,263,-7
-288,0,-531,-126,92,162,201,-2054,227,263,42
-154,467,-4,-271,36,-17,100,-3511,-200,263,92
347,664,215,-366,-104,-47,507,-3607,-470,263,142
619,445,91,226,64,-107,669,-3578,-517,263,-127
693,307,-11,53,-16,75,917,-3123,-172,263,-77
687,419,37,13,-13,4,422,-1503,93,263,-27
701,343,-5,97,40,-78,-516,-1201,-46,263,22
571,1005,234,164,178,562,-1523,-518,-309,263,72
1388,562,41,503,580,151,706,1057,36,263,122
737,678,247,424,171,297,40,67,-184,263,-147
471,770,250,-104,10,336,-121,52,-3,263,-97
601,566,110,67,-13,345,-188,146,91,263,-47
554,561,32,277,66,239,-403,477,258,263,2
322,413,135,198,58,134,-311,889,658,263,52
-303,328,46,-635,-281,318,368,1941,824,263,102
-369,142,-91,-422,-59,126,595,1819,245,263,152
104,-54,-190,180,377,-248,105,2180,321,263,-118
250,-295,-261,145,328,-353,-152,2383,445,263,-68
1,-160,-181,-234,92,-340,-464,3009,364,263,-18
129,-151,-127,-586,-171,-288,-351,3325,210,263,31
-816,269,-139,-1122,-336,-331,-206,4177,-290,263,81
-531,-77,-790,468,-184,-24,-240,1592,-42,263,131
-221,-190,-916,363,-128,268,91,509,-173,263,-138
-316,-127,-676,271,-97,418,262,-1357,-86,263,-88
-193,-47,-515,-153,47,232,401,-2088,-161,263,-38
-473,381,-157,-629,-153,84,332,-3294,-389,263,11
-29,397,82,-165,189,-371,444,-3595,-311,263,61
354,113,130,137,143,-382,664,-2952,-370,263,111
355,209,75,-125,6,-132,375,-1574,-122,263,-158
123,190,18,-47,-35,-4,160,-994,-130,263,-108
106,34,-134,42,36,47,97,-918,-109,263,-58
213,30,-216,-143,90,-28,-56,-560,-166,263,-8
-97,716,107,-311,-20,262,-699,-24,-303,263,41
440,692,142,282,201,570,-197,243,-151,263,91
518,436,106,333,304,411,37,575,-61,263,141
207,465,70,50,15,491,22,283,-79,263,-128
236,456,9,96,8,271,-51,369,114,263,-78
256,293,-84,259,3,134,-127,328,131,263,-28
4,356,-8,217,-2,208,-145,257,303,263,21
-379,284,67,-182,-230,511,307,181,486,263,71
16,131,-74,-302,-34,417,779,758,486,263,121
-71,-130,-158,-307,4,144,32,199,6,263,-149
64,-320,-229,-4,245,-174,180,235,-157,263,-99
70,-259,-110,173,262,-315,74,585,-161,263,-49
80,-174,19,-23,94,-163,-88,869,-249,263,0
19,-112,19,-276,-175,143,-181,763,-527,263,50
-667,228,-10,-671,-390,425,-76,1175,-632,263,100
-296,-178,-678,464,-35,164,-989,1091,-335,263,150
-389,-348,-915,76,10,170,-703,514,-269,263,-119
-498,-279,-783,-311,30,180,-96,-430,-87,263,-69
-391,-270,-679,-303,156,140,184,-801,63,263,-19
-265,-108,-557,-194,314,9,566,-841,106,263,30
-145,-49,-491,117,346,-65,779,-881,169,263,80
-277,151,-248,-234,25,192,693,-806,198,263,130
-144,303,13,-699,-276,444,-250,-820,341,263,-139
180,256,210,-622,-278,313,44,-1085,232,263,-89
552,-43,46,209,-204,32,274,-689,171,263,-39
386,-38,-61,75,-135,-322,534,354,15,263,10
146,-48,-105,-107,-138,-271,-105,39,-276,263,60
-37,178,-58,-530,-187,-145,-492,-464,-355,263,110
100,674,238,-378,-451,498,-472,-1009,-384,263,160
810,563,143,140,207,809,237,-606,-355,263,-110
627,524,86,518,337,344,169,-495,-387,263,-60
264,597,30,14,153,232,-99,-148,-30,263,-10
303,416,95,-155,0,86,128,448,37,263,39
280,383,18,28,-18,120,-26,552,77,263,89
217,396,-91,111,-90,206,-527,649,117,263,139
233,359,-75,285,-41,264,-152,500,203,263,-130
282,326,13,202,-82,285,-74,350,352,263,-80
-137,342,36,-2,-147,376,176,212,328,263,-30
-194,183,-72,-310,-178,529,123,475,255,263,19
-89,-202,-234,-78,150,10,490,-196,-102,263,69
-18,-289,-268,77,245,-212,284,-678,-286,263,119
190,-191,-127,122,210,-295,340,-315,-233,263,-150
364,-36,-33,93,168,-251,-40,387,-345,263,-100
204,104,39,31,-28,72,-276,658,-589,263,-50
-947,608,441,-594,-462,775,-439,662,-549,263,0
-786,124,-303,-328,72,278,-535,518,-226,263,49
-282,-192,-626,28,212,157,-390,681,-273,263,99
-400,-116,-549,-43,246,-29,283,-256,-50,263,149
-164,-69,-478,-88,226,-16,414,-392,16,263,-121
-68,-22,-429,66,279,-6,465,-473,232,263,-71
-115,126,-296,82,213,84,539,-564,396,263,-21
-173,348,-92,-140,53,201,317,-372,531,263,28
15,616,223,-583,-227,178,-465,-507,842,263,78
14,685,561,-649,-344,113,-259,-805,469,263,128
191,126,317,331,-241,91,-29,-1064,369,263,-141
596,-137,-96,437,68,-209,543,138,368,263,-91
142,-110,-25,-160,-160,-108,573,714,112,263,-41
25,-64,-38,-199,-83,-18,-192,159,-150,263,8
4,407,103,-271,-23,230,-1331,-482,-375,263,58
243,720,169,346,248,607,-355,-118,-450,263,108
819,599,210,358,542,598,536,294,-253,263,158
438,577,100,-143,-247,441,-210,-204,-34,263,-111
393,580,62,12,-152,-21,-269,414,256,263,-61
429,460,124,130,-84,-76,-488,608,298,263,-11
306,322,30,210,-41,64,-574,465,356,263,38
-74,285,100,82,-74,295,-251,173,490,263,88
-434,210,85,-680,-252,573,671,-211,509,263,138
-49,-37,-100,-445,8,153,985,-311,-88,263,-132
137,-174,-90,0,222,-184,893,-513,-234,263,-82
299,-135,-82,141,219,-393,474,-366,-348,263,-32
295,-42,72,39,151,-337,117,-183,-430,263,17
257,64,254,-135,-67,76,19,567,-692,263,67
73,212,263,-308,-141,397,-84,1360,-599,263,117
-517,238,40,-164,-224,400,-726,1519,-365,263,-152
-230,-58,-376,374,-6,50,-707,527,-100,263,-102
-293,-139,-601,-226,-53,219,-682,174,-54,263,-52
-365,-115,-508,-407,60,200,135,-341,76,263,-2
-182,-108,-402,-261,189,101,418,-447,98,263,47
-75,-73,-260,-9,322,-15,635,-620,136,263,97
-4,21,-190,107,243,30,616,-490,145,263,147
-132,183,-121,-253,12,231,281,-463,106,263,-122
-54,497,47,-363,-132,288,-821,-490,365,263,-72
15,539,570,-1031,-533,405,-312,-504,322,263,-22
296,95,290,-102,-351,123,-275,-902,64,263,27
637,-95,6,305,-84,-296,642,492,184,263,77
268,-48,66,-184,-229,-213,556,531,-108,263,127
103,-109,-78,-199,-144,-220,-386,-50,-322,263,-143
-355,464,0,-621,-312,220,-1029,-862,-449,263,-93
542,579,2,65,250,820,-565,-1013,-428,263,-43
690,644,43,573,613,598,132,-459,-432,263,6
314,661,79,20,104,315,79,-212,-250,263,56
256,507,64,-178,-108,159,195,230,-124,263,106
225,410,0,-192,324,209,-96,316,3,263,156
277,408,-34,288,-435,-35,-138,361,194,263,-113
232,338,-93,189,-298,-179,-269,204,337,263,-63
78,293,-88,226,-549,-70,-325,195,442,263,-13
-223,230,0,-357,-432,168,285,216,463,263,36
-165,13,6,-718,-73,252,771,-444,232,263,86
234,-164,-120,-79,265,-212,672,-1315,-23,263,136
315,-171,-86,53,270,-381,410,-995,-98,263,-133
286,-15,25,102,217,-428,75,-824,-316,263,-83
150,206,108,-84,5,-80,-130,-124,-465,263,-33
-594,498,280,-583,-306,641,159,783,95,263,16
-76,47,-255,86,85,91,-652,1245,396,263,66
-174,-159,-518,33,-21,34,-329,721,102,263,116
-393,-145,-575,-170,-33,-25,76,110,74,263,-153
-216,-184,-456,-235,90,-25,345,-118,132,263,-103
-134,-109,-294,69,316,-182,-37,-426,354,263,-53
-230,213,-16,-293,49,-49,-325,-888,297,263,-3
9,359,250,-604,-222,217,-199,-655,307,263,46
384,-29,161,-631,-326,238,-110,-405,8,263,96
457,-24,40,2,-166,-339,241,1024,148,263,146
-73,-23,107,-120,-159,-522,152,1109,-26,263,-124
-87,-109,4,-80,-80,-488,164,586,-212,263,-74
84,-203,-198,-150,-84,-271,38,-180,-397,263,-24
-289,348,10,-466,-337,491,-873,-463,-447,263,25
366,573,54,343,492,784,-239,132,-530,263,75
754,625,83,624,447,393,335,440,-638,263,125
314,641,2,303,184,224,27,117,-460,263,-144
164,459,-13,-115,-70,280,4,298,-190,263,-94
203,212,86,140,-18,400,-97,523,125,263,-44
208,214,-6,235,-68,59,-220,714,200,263,5
188,306,-109,197,136,334,-374,898,228,263,55
-10,233,-28,438,140,656,-819,889,387,263,105
-288,85,-78,495,261,515,-312,207,479,263,155
-244,50,-190,-242,-384,101,222,573,408,263,-114
-22,-48,-256,-18,-62,-76,413,197,-91,263,-64
-32,-146,-203,-236,-84,149,222,-41,-181,263,-14
25,-217,-79,-247,94,99,276,-39,-77,263,35
68,-245,33,131,323,-107,150,131,-173,263,85
64,-242,25,200,231,-123,253,-158,-387,263,135
-440,103,109,-705,-294,426,741,689,-550,263,-135
-222,-222,-392,-146,-81,274,-179,124,-73,263,-85
-205,-346,-498,195,135,-81,-234,230,14,263,-35
-441,-320,-427,-19,-63,-41,219,-474,69,263,14
-221,-295,-322,-195,-12,68,406,-552,103,263,64
-119,-113,-179,-211,97,111,482,-471,124,263,114
-37,119,-96,-37,220,27,291,-518,89,263,-155
-154,296,61,-4,188,-106,-884,-854,322,263,-105
-21,305,122,-632,-229,318,-737,-637,156,263,-55
204,224,242,-598,-333,482,-533,-780,-36,263,-5
557,-99,102,176,-98,198,-182,-608,29,263,44
102,591,877,140,-222,-126,481,554,-85,263,94
944,1426,121,-13,-155,-245,-22,-135,-300,263,144
872,455,-1074,-464,-306,274,-12,-674,-256,263,-125
1185,592,3,-297,44,542,-567,-387,-251,263,-75
1862,1072,47,163,495,641,142,489,-306,263,-25
1715,1025,-115,547,463,373,-107,-41,-289,263,24
1317,350,-635,-9,72,376,73,34,-153,263,74
566,374,-285,-218,-14,425,-282,288,61,263,124
-164,931,-51,6,-79,224,-394,547,135,263,-146
-132,530,313,232,-120,136,-589,119,274,263,-96
-110,359,425,153,-276,393,-243,-585,349,263,-46
-349,137,79,-140,-171,498,698,-527,283,263,3
-243,-199,-448,-518,-105,456,1496,-527,-8,263,53
-299,-369,-327,-591,-109,127,501,-1221,-143,263,103
191,-385,-256,141,292,-430,653,-1236,-476,263,153
131,-108,-129,149,311,-443,-50,-498,-546,263,-116
51,178,11,-12,79,-188,24,267,-593,263,-66
32,104,-36,-215,-215,352,-513,1005,-707,263,-16
-864,40,-543,-297,-76,843,-1809,1048,-13,263,33
-146,-593,-825,307,322,262,-459,1022,14,263,83
-562,-536,-925,-178,40,262,250,22,-128,263,133
-534,-210,-790,-405,35,122,426,-512,-196,263,-136
-345,45,-407,-272,341,-148,817,-131,7,263,-86
-134,180,-186,342,436,-217,463,-269,756,263,-36
-284,335,57,-325,-96,250,-661,-713,1058,263,13
33,450,97,-1069,-501,885,143,-643,475,263,63
626,153,-130,-125,-183,297,-46,-864,412,263,113
505,224,-73,189,-163,-241,461,1060,265,263,-157
72,139,52,134,-130,-504,-291,1069,-91,263,-107
-279,17,-19,-465,-307,-296,-238,184,-221,263,-57
-162,11,-154,-572,-308,-135,-565,-80,-389,263,-7
255,479,21,-622,-400,784,-577,-448,-386,263,42
586,548,187,717,996,971,-265,144,-184,263,92
286,519,-137,-90,191,228,536,-437,-434,263,142
247,415,-296,-458,-310,-119,-10,221,-111,263,-127
69,434,-176,-90,-59,-350,-374,421,-137,263,-77
86,298,-43,44,-73,-252,-514,502,160,263,-27
18,220,-82,214,-296,366,-819,337,729,263,22
-223,216,51,32,-121,584,-249,118,1206,263,72
-428,35,12,-800,-559,530,1149,412,1154,263,122
-335,-108,-124,-1115,1287,-70,653,-38,671,263,-147
193,-375,-212,-343,-248,-452,432,-147,66,263,-97
292,-323,-163,-103,207,-466,141,313,-198,263,-47
89,-148,43,-32,138,-571,-242,440,-560,263,2
84,-253,14,-26,2,-339,-66,61,-935,263,52
-481,275,230,-278,-268,177,-241,980,-797,263,102
-368,79,-166,97,101,556,544,1563,-194,263,152
-194,-138,-555,48,120,167,272,777,65,263,-118
-464,-183,-696,-298,-175,27,703,-527,-2,263,-68
-94,-57,-296,-112,127,-202,647,-678,159,263,-18
-193,51,-201,-94,132,-109,210,-720,172,263,31
-132,234,17,21,196,-147,-1249,-1178,851,263,81
203,285,457,-371,-251,263,248,-1001,370,263,131
554,-108,205,-332,-172,382,-58,-585,427,263,-138
303,346,350,-328,-15,-745,517,420,-244,263,-88
261,234,-44,-121,-135,-471,273,38,-311,263,-38
226,104,-361,-200,-260,-583,-801,-110,-455,263,11
-295,472,-247,-518,-536,-121,-1808,-426,-426,263,61
218,456,-373,239,11,-203,-714,-123,-420,263,111
290,663,-294,-54,731,1129,-416,360,-608,263,-158
-79,572,30,37,56,-39,503,20,-254,263,-108
16,379,37,-115,42,-62,0,296,23,263,-58
-11,162,-60,112,-106,83,203,90,-114,263,-8
-110,110,-183,192,125,196,-123,-121,94,263,41
-18,40,-218,142,-6,131,103,-399,223,263,91
107,56,-106,170,-68,-27,-214,-312,289,263,141
-10,93,-18,18,-87,19,-481,-363,367,263,-128
-251,129,2,-66,-202,98,64,-598,416,263,-78
82,102,-113,-325,-154,315,622,-78,257,263,-28
-232,-24,-80,-219,62,65,474,-870,-79,263,21
136,-231,-251,-17,100,-307,312,-1156,-204,263,71
199,-324,-127,-63,-65,-362,200,-563,-240,263,121
-43,-104,6,52,62,-367,-510,867,-750,263,-149
-507,197,100,-161,-60,14,-221,1652,-748,263,-99
-435,59,-475,84,-171,426,-166,991,-226,263,-49
-343,-186,-679,-288,137,85,-809,884,56,263,0
-384,-339,-677,62,95,78,96,330,245,263,50
-358,-320,-527,73,187,-70,635,-453,334,263,100
-415,-149,-479,-79,141,-76,743,-923,457,263,150
-401,153,-205,-270,51,-36,207,-1167,940,263,-119
205,74,105,-114,72,-105,-164,-781,1169,263,-69
218,23,191,-567,-284,26,-378,-557,597,263,-19
438,-156,10,-22,42,-372,-142,111,478,263,30
99,-343,-41,-311,-10,-462,-145,639,301,263,80
-61,-330,-156,-213,-93,-495,-439,762,-347,263,130
-7,-451,-468,13,-213,-111,-930,-520,-1540,263,-139
-970,470,-32,-241,-69,174,-2031,-461,-1045,263,-89
315,374,214,242,470,303,839,639,-408,263,-39
129,100,163,325,-151,257,462,217,-524,263,10
-95,171,-113,-182,119,46,283,-124,-391,263,60
-302,243,-248,25,-62,1,256,-84,-369,263,110
-119,16,-315,138,129,32,207,237,-151,263,160
-73,-35,-260,181,122,131,-164,248,232,263,-110
-71,-51,-193,139,262,222,-159,74,616,263,-60
-358,-77,49,-38,-188,399,617,-16,763,263,-10
-99,-147,-252,-589,-310,297,365,-46,426,263,39
-200,-286,-273,-104,10,-193,477,-439,68,263,89
66,-434,-223,-12,165,-384,334,-600,-35,263,139
89,-327,-118,-149,126,-367,-54,16,-71,263,-130
58,-243,-10,-171,98,-247,-273,1308,-393,263,-80
-757,60,-74,-299,-67,168,-191,1877,-575,263,-30
-352,-195,-668,200,-1,218,-494,798,-205,263,19
-376,-261,-827,207,128,281,-19,241,-201,263,69
-373,-244,-772,27,95,279,221,-158,-78,263,119
-298,-159,-586,-258,64,192,333,-289,-6,263,-150
-175,-146,-596,-20,245,-97,496,-597,68,263,-100
-274,46,-364,0,259,-94,396,-663,107,263,-50
-614,379,-52,-325,22,106,-47,-965,536,263,0
95,246,105,-518,-120,157,-89,-947,342,263,49
455,-140,-58,-229,-183,64,258,-491,220,263,99
184,-12,-16,53,-289,-277,489,242,119,263,149
-37,-16,-64,24,-157,-377,243,92,-30,263,-121
-8,-106,-189,-147,-98,-286,-585,-282,-295,263,-71
-245,609,233,-732,-382,-83,-765,-528,-523,263,-21
485,598,59,130,632,401,-99,-739,-260,263,28
536,509,-12,573,296,569,-69,-323,-274,263,78
220,550,0,207,298,376,168,-333,-242,263,128
207,538,39,-228,-50,96,26,162,76,263,-141
181,234,-100,-81,-144,-69,-230,200,195,263,-91
-113,287,-83,20,-217,0,-273,451,354,263,-41
-507,314,-18,-260,-557,378,361,728,523,263,8
-35,99,-157,-127,-188,331,769,465,220,263,58
-65,-279,-241,-530,-115,212,238,105,206,263,108
140,-298,-230,-268,185,-274,230,431,88,263,158
132,-156,-130,69,354,-402,-61,925,13,263,-111
122,-65,28,-32,143,-239,-298,1443,-251,263,-61
-143,101,237,-1236,-79,187,-369,1747,-429,263,-11
-352,128,-253,-373,-566,564,-515,1592,-258,263,38
-224,-15,-638,294,-172,-459,-103,1230,-125,263,88
-355,-53,-733,436,-150,-239,-96,583,-197,263,138
-336,-49,-626,1,-367,130,142,-324,-124,263,-132
-202,-105,-446,-895,30,470,356,-984,-12,263,-82
-151,-21,-375,-171,369,132,572,-1512,-15,263,-32
-101,87,-387,206,429,-108,501,-1870,-53,263,17
-211,231,-412,-6,217,23,-197,-2481,1,263,67
-284,511,-51,-668,-224,502,-88,-1718,131,263,117
249,4,233,-685,-223,512,409,-2037,120,263,-152
294,-161,155,88,-246,-168,820,-1198,188,263,-102
134,15,5,20,-302,-440,630,-487,-34,263,-52
80,-131,-153,-332,-162,-370,-461,-343,-176,263,-2
-542,501,34,-813,-202,-439,-914,-447,-503,263,47
402,441,-86,-726,-284,-6,-111,104,-322,263,97
365,490,-18,-28,659,862,-134,483,-193,263,147
76,406,-36,490,904,768,293,-120,-10,263,-122
122,390,-74,-71,278,545,134,168,169,263,-72
92,138,-83,-507,-215,-60,42,130,324,263,-22
-21,175,-68,-317,-295,-457,-53,389,470,263,27
-506,210,-34,-448,-303,-324,233,795,622,263,77
-203,88,-56,-291,-304,-90,381,1498,533,263,127
-205,-427,-185,42,-164,-26,98,792,281,263,-143
-26,-394,-147,-69,60,46,346,557,201,263,-93
-46,-334,-25,-215,76,-39,194,683,221,263,-43
114,-317,10,-2,164,-226,250,419,-180,263,6
94,-228,98,-33,59,-246,226,376,-559,263,56
-266,123,291,-588,-278,76,584,953,-899,263,106
-62,-114,-319,153,93,141,-193,1691,-801,263,156
-297,31,-522,339,63,303,-531,774,-736,263,-113
-456,-84,-677,153,114,302,-200,-419,-482,263,-63
-456,-291,-524,189,151,104,438,-1302,-277,263,-13
-204,-69,-229,7,151,97,958,-1700,-9,263,36
-113,126,-233,-36,-63,2,1088,-1549,197,263,86
-144,487,12,-203,-109,39,-527,-349,563,263,136
284,543,276,98,-122,-46,-5,-443,628,263,-133
380,44,205,71,-147,7,-448,-473,654,263,-83
117,-54,186,-175,-103,-63,236,163,591,263,-33
135,-343,0,12,-289,-84,148,-47,243,263,16
262,-330,-231,48,-58,-109,-565,-602,-585,263,66
-88,40,-120,-146,-62,205,-1664,-339,-775,263,116
93,952,32,475,123,262,-1322,268,-658,263,-153
560,736,30,454,126,212,26,490,-494,263,-103
17,446,-57,283,-120,273,477,96,-354,263,-53
92,279,-168,170,-170,-32,190,334,-93,263,-3
54,121,-52,164,-51,-51,-56,127,60,263,46
130,193,-56,302,-145,156,-95,126,244,263,96
-12,213,2,196,-14,467,-269,102,374,263,146
-387,219,42,192,-25,681,-142,-679,536,263,-124
-276,109,-113,-227,27,597,1280,-456,732,263,-74
-215,-292,-209,-431,-324,85,521,-1131,302,263,-24
216,-361,-161,-197,86,-231,136,-680,74,263,25
75,-111,38,-113,269,-382,-229,317,-21,263,75
174,-80,126,-102,101,-175,-712,1581,-58,263,125
-220,46,65,-49,-1,175,-1002,3143,-327,263,-144
-631,-299,-918,-141,-161,180,-245,3252,-647,263,-94
-693,-565,-1114,16,-209,45,-913,1531,-96,263,-44
-436,-417,-890,500,-238,-22,-249,569,-9,263,5
-478,-356,-590,170,-107,362,-61,-125,169,263,55
-234,-270,-458,-494,68,312,628,-767,376,263,105
-542,-176,-571,-477,192,-146,1068,-967,574,263,155
-218,0,-274,-96,127,78,-532,-1383,487,263,-114
-108,202,189,-312,127,-91,262,-938,173,263,-64
136,-369,-196,-148,83,-119,260,-974,-52,263,-14
116,-87,123,-376,-300,-126,504,-547,-275,263,35
76,-62,-54,202,-301,-47,142,-332,-696,263,85
-5,187,31,90,-146,57,-929,-767,-797,263,135
-279,457,-77,-56,-471,822,-132,-196,-593,263,-135
324,632,41,538,-731,24,-77,764,-97,263,-85
192,242,-299,688,-261,-915,186,-5,-299,263,-35
135,370,-169,607,-403,-925,-392,-169,-126,263,14
230,424,-89,895,-684,-869,-47,159,21,263,64
33,488,115,841,-766,-828,-878,-138,274,263,114
-12,190,5,558,-744,-731,513,-446,527,263,-155
-488,111,-165,-165,-646,-400,716,-115,775,263,-105
-3,-117,-275,-132,68,23,4,613,333,263,-55
-114,-159,-145,-111,96,229,103,89,63,263,-5
86,-306,-113,-6,281,27,308,-83,-87,263,44
119,-279,-69,-170,162,-113,-438,300,-177,263,94
95,-201,7,-43,216,-159,-391,1034,-508,263,144
-728,91,33,-586,-88,40,288,1379,-544,263,-125
-709,-85,-647,213,-76,380,-513,341,-29,263,-75
-236,-220,-734,109,270,339,151,337,167,263,-25
-356,-231,-687,-145,354,298,195,-104,207,263,24
-297,-188,-672,-121,360,190,202,-237,166,263,74
-287,-128,-596,-22,276,129,405,-627,118,263,124
-141,23,-339,119,217,25,186,-1168,141,263,-146
-180,324,76,-310,-95,145,-223,-2314,138,263,-96
89,346,316,-389,-106,130,59,-1758,80,263,-46
303,82,135,20,-39,-81,184,-1392,-65,263,3
443,-144,-132,88,16,-209,693,-282,-94,263,53
61,-49,-112,-45,-30,-329,559,91,-82,263,103
-67,0,-63,-214,-30,-333,-302,-305,-193,263,153
-214,550,-55,-210,-115,-69,-873,-702,-214,263,-116
206,747,104,49,353,1968,-462,-66,-256,263,-66
234,473,-107,382,60,313,518,60,-399,263,-16
-83,286,-179,-7,14,-61,123,62,-273,263,33
46,242,-233,49,-13,27,22,385,6,263,83
31,209,-225,178,-28,139,-181,395,45,263,133
42,240,-213,166,-82,325,-247,516,143,263,-136
38,223,-162,137,31,173,-172,487,224,263,-86
-75,216,-133,97,-21,79,-153,146,355,263,-36
-357,208,-63,-122,-191,296,284,-78,419,263,13
32,156,-144,-198,2,317,557,85,350,263,63
-155,14,-72,-200,6,30,517,-188,200,263,113
229,-265,-174,31,145,-386,538,63,96,263,-157
103,-129,-41,-54,120,-391,-111,1007,162,263,-107
193,-61,29,-42,90,-338,-385,1389,-72,263,-57
53,75,197,-133,-85,-151,-399,1063,-259,263,-7
-346,288,-21,-249,-289,215,131,1523,-337,263,42
-286,18,-359,-2,-99,129,-218,986,-47,263,92
-46,-36,-527,127,-24,142,-379,470,-307,263,142
-288,8,-428,-93,2,92,1,-438,-343,263,-127
-174,-25,-389,-76,126,28,131,-788,-274,263,-77
-119,6,-297,-71,163,-19,243,-780,-283,263,-27
-117,98,-234,33,157,-30,363,-701,-141,263,22
-111,152,-167,60,121,0,410,-636,64,263,72
-73,103,-170,55,52,51,568,-697,254,263,122
-184,251,-81,-349,-100,119,178,-530,303,263,-147
9,247,252,-317,-58,-32,-238,-412,531,263,-97
164,-209,246,75,-93,-122,180,-837,188,263,-47
413,-272,124,78,-68,-121,546,-257,-44,263,2
190,-142,144,-27,-150,-156,536,22,-211,263,52
-114,16,12,-304,-101,-255,-181,-148,-253,263,102
-214,483,-48,-314,-277,199,-1030,-579,-225,263,152
339,582,-56,318,210,422,-554,-142,-35,263,-118
398,438,12,274,178,502,-241,235,-58,263,-68
67,330,10,-38,12,37,-16,176,4,263,-18
65,225,-21,-34,-70,-36,-239,406,159,263,31
21,86,-33,39,-9,11,-360,278,211,263,81
18,103,-102,142,-107,163,-469,223,280,263,131
5,105,-73,140,-55,145,-362,154,438,263,-138
-291,76,55,-225,-148,82,259,243,685,263,-88
-313,-308,-189,-389,-138,16,480,-251,319,263,-38
-201,-429,-186,-343,12,-108,545,-370,19,263,11
96,-439,-143,-2,205,-361,444,-17,-83,263,61
130,-306,65,-41,168,-421,120,370,-94,263,111
111,-211,108,-138,-4,-271,-271,583,-390,263,-158
87,-126,79,-331,-153,-18,-336,980,-701,263,-108
-481,166,165,-413,-234,108,46,1668,-777,263,-58
-495,-92,-297,175,23,11,-261,1063,-271,263,-8
-296,-301,-687,43,31,180,-162,172,-199,263,41
-433,-291,-626,-192,27,101,157,-576,-230,263,91
-332,-253,-496,-199,141,54,169,-947,-189,263,141
-252,-140,-426,-98,234,-37,341,-1148,-112,263,-128
-207,19,-314,71,219,-103,635,-1147,23,263,-78
-56,40,-269,22,131,-43,173,-808,365,263,-28
-273,278,70,-619,-214,238,-460,-530,738,263,21
139,177,316,-572,-273,133,242,-535,165,263,71
281,-185,128,159,-376,97,200,-788,-99,263,121
181,-60,44,54,-242,-214,620,433,-156,263,-149
-65,-188,0,-158,-192,-306,60,72,-305,263,-99
-252,-114,-98,-398,-168,-241,-723,-407,-363,263,-49
-321,377,-84,-495,-304,42,-799,-1061,-401,263,0
398,478,-162,37,306,337,-227,-394,-343,263,50
246,667,-32,400,544,762,11,115,-339,263,100
179,485,-57,232,153,396,-5,360,-29,263,150
131,297,-71,-93,-19,89,-156,619,175,263,-119
76,202,-129,-54,-56,-110,-335,733,375,263,-69
-117,139,-104,24,-163,20,-404,700,578,263,-19
-408,126,-75,-53,-461,436,187,527,503,263,30
-145,-2,-126,-112,-179,414,507,573,397,263,80
-227,-47,-131,-381,-85,269,457,73,201,263,130
94,-259,-163,-226,107,-46,550,-3,152,263,-139
75,-187,-64,-118,172,-315,-25,517,-51,263,-89
79,-84,-57,125,204,-336,-438,653,-377,263,-39
92,51,-25,-106,-13,19,-401,881,-481,263,10
-226,165,15,-658,-227,337,-399,1145,-635,263,60
-230,-66,-519,342,58,161,-909,1509,-260,263,110
-438,-137,-684,247,-10,119,-414,1204,-122,263,160
-387,-175,-728,40,-7,233,-139,722,-10,263,-110
-382,-211,-695,-150,10,345,111,-2,6,263,-60
-333,-178,-616,-110,274,287,357,-685,26,263,-10
-230,-107,-527,83,370,88,600,-1220,184,263,39
-340,17,-431,169,286,17,710,-1653,436,263,89
-226,261,-147,-299,-26,220,209,-1549,648,263,139
40,344,235,-709,-281,364,352,-1295,551,263,-130
299,-169,120,50,-161,-102,68,-721,88,263,-80
382,-68,-117,184,-137,-300,306,358,-60,263,-30
27,-9,-47,-109,-134,-256,119,616,-225,263,19
-171,-98,-82,-246,-138,-96,-113,208,-430,263,69
