acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
1877,-336,-836,1486,944,-77,1183,669,-143,263,-63
1427,-821,-822,1439,1216,-669,-1919,138,203,263,-13
1409,-1093,-873,1117,787,-441,88,-430,78,263,36
-3877,2628,749,-2941,-2228,1396,-617,-444,-195,263,86
794,76,-515,-28,-207,926,244,10,-157,263,136
1625,-826,-766,1419,1274,-948,-288,195,155,263,-133
1420,-873,-898,1312,1074,-653,-627,211,205,263,-83
-728,511,94,-2413,-1872,798,184,211,-11,263,-33
-644,615,39,-1654,-1835,1617,-385,-246,-222,263,16
1386,-214,-599,1058,513,-856,2111,339,-12,263,66
1622,-1159,-788,1214,1895,-791,-2535,-62,407,263,116
687,-332,-340,-1091,-210,45,470,525,-4,263,-153
-4009,1390,916,-3540,-2248,2278,-1278,-313,65,263,-103
1726,-681,-387,868,795,-222,870,527,-136,263,-53
1495,-941,-1167,1264,1380,-1448,59,454,-75,263,-3
1484,-1055,-1045,1075,1056,-500,-760,221,-7,263,46
-3436,1771,352,-3373,-1893,1142,281,286,-288,263,96
887,128,-274,198,-616,1523,686,-540,-29,263,146
1294,-1003,-798,1269,1270,-1335,-88,-616,220,263,-124
1483,-1203,-1016,1194,1353,-1032,-369,-624,395,263,-74
-2493,1378,546,-3383,-2249,1599,600,-295,19,263,-24
-2104,1459,570,-437,-582,1451,-591,-292,-89,263,25
1526,-713,-695,1280,1352,-1306,756,-174,-140,263,75
1524,-1005,-1018,1265,1411,-874,-1474,-40,167,263,125
-607,468,-50,-2209,-2156,835,197,496,-93,263,-144
-4014,2457,1152,-1996,-2108,1948,-565,490,-421,263,-94
1852,-588,-671,1715,1351,-841,912,695,-145,263,-44
1379,-1144,-1079,1209,1418,-1273,-1873,670,395,263,5
1010,-632,-611,1270,1101,-609,-642,943,325,263,55
-3884,2083,867,-3083,-2658,1535,22,216,106,263,105
395,106,-349,1670,410,47,554,-600,18,263,155
1437,-1052,-870,1203,1438,-1206,-2720,-12,188,263,-114
1467,-904,-659,1462,1263,-552,-511,-207,164,263,-64
-3834,2131,654,-3526,-2402,1258,939,-677,-247,263,-14
-817,729,-112,613,631,651,-462,-19,47,263,35
1527,-641,-836,1274,1403,-1051,1692,490,-131,263,85
1571,-1128,-987,1389,1313,-692,-1038,411,384,263,135
-3064,1293,427,-1007,-810,619,1194,-94,-337,263,-135
-2754,1352,619,-334,-394,1280,-1018,-686,-447,263,-85
1877,-473,-633,1577,1194,-1223,2054,-562,-341,263,-35
1526,-1197,-968,1205,1519,-831,-2296,-708,377,263,14
-1160,196,-25,348,713,-101,390,211,135,263,64
-3794,1697,1078,-1964,-854,1309,-1260,309,-75,263,114
1763,-206,-475,1741,939,-461,2684,408,-295,263,-155
1437,-878,-979,1427,1288,-1196,-822,815,-171,263,-105
594,-297,-436,1246,1057,-361,-33,654,25,263,-55
-4335,2336,704,-3890,-2069,1868,440,-306,-622,263,-5
1114,29,-378,2043,1015,-472,1525,189,-229,263,44
1413,-846,-827,1337,1248,-1260,-1232,112,459,263,94
1528,-1036,-743,1436,1244,-681,-947,605,614,263,144
-3818,1854,810,-2795,-1641,1133,315,-768,-43,263,-125
-835,986,33,476,463,386,928,-841,-290,263,-75
1713,-531,-729,1143,1601,-759,907,-941,-322,263,-25
1509,-1120,-995,1358,1519,-680,-1105,-532,-114,263,24
-2259,1213,408,-569,-59,79,411,32,-314,263,74
-2728,1801,729,-3743,-2330,1549,-743,314,-118,263,124
2024,-139,-648,1817,1253,-893,2073,173,-146,263,-146
1224,-1412,-1364,846,1975,-1105,-1076,293,439,263,-96
-969,481,100,595,1038,254,56,91,43,263,-46
-3195,2792,1424,-3343,-2796,1178,-106,-558,9,263,3
1809,-14,-769,1919,1224,-569,1457,423,-125,263,53
1391,-777,-1295,1141,1303,-1326,-406,621,157,263,103
287,-70,-308,1128,1060,-216,-822,841,242,263,153
-3937,2113,1132,-3399,-2533,1223,-753,-112,-273,263,-116
1578,-181,-307,-82,-149,617,1996,-28,263,263,-66
1487,-840,-830,1510,956,-862,-927,-120,63,263,-16
1575,-1186,-856,1216,996,-256,-1017,238,96,263,33
-3703,1420,883,-2593,-1556,1014,51,-864,-295,263,83
362,206,-147,-703,-929,913,2074,-625,-388,263,133
1792,-617,-853,1640,909,-793,665,-928,-59,263,-136
1533,-977,-754,1368,1163,-597,-762,43,436,263,-86
-842,522,68,-2370,-1565,893,345,-270,-143,263,-36
-586,857,167,-2122,-1910,1587,69,-116,-88,263,13
1998,-368,-618,1953,1191,-473,2139,89,-447,263,63
1617,-799,-698,1577,768,-612,-2228,322,176,263,113
404,-167,-412,-1615,-897,987,-939,734,-61,263,-157
-1949,1063,230,-2399,-1983,1692,-526,-32,-171,263,-107
2060,-548,-615,1880,1137,-417,2579,-177,-156,263,-57
1553,-898,-731,1455,1000,-789,-580,271,568,263,-7
1221,-716,-535,142,-98,125,-805,52,386,263,42
-3464,2011,772,-3409,-2640,1235,-1389,-774,-123,263,92
1821,-331,-655,1237,813,361,1824,-377,-402,263,142
1715,-650,-607,1301,1135,-1041,-742,-217,305,263,-127
1429,-830,-785,1271,808,-535,-1045,-948,234,263,-77
-3183,1750,709,-3675,-2370,1025,1036,-15,-254,263,-27
501,407,-13,-307,74,1987,1447,1220,-131,263,22
1869,-485,-588,1512,1028,-1016,1066,125,-86,263,72
1403,-1140,-1053,1272,1465,-951,-1157,649,183,263,122
-1085,275,-362,-2322,-1684,643,-985,872,277,263,-147
-3509,1590,1156,-1432,-2965,1902,-624,320,-225,263,-97
1248,-1097,-895,787,1892,-1700,1451,100,-146,263,-47
1477,-1611,-1055,1043,1639,-720,-830,80,509,263,2
-157,369,-309,-1790,-1273,973,-1526,-289,279,263,52
-3705,1732,1220,-2470,-1999,1721,1330,-834,-262,263,102
1712,-561,-785,1405,1062,-411,1705,-190,-425,263,152
1484,-1273,-1103,1147,1495,-1874,-40,-165,-148,263,-118
-240,-48,-218,-1838,-230,750,-1465,183,57,263,-68
-4170,1863,870,-2816,-1615,1810,1323,-598,-574,263,-18
1285,-452,-360,1866,1271,-37,1900,-321,-144,263,31
1634,-1138,-868,1350,1433,-899,-2044,-182,765,263,81
622,-395,-492,982,931,-448,-818,349,368,263,131
-4210,1815,667,-3280,-2443,1753,-169,-656,-359,263,-138
636,156,-37,1628,830,406,1125,-206,-179,263,-88
1595,-762,-689,1729,679,-317,-1512,-137,386,263,-38
1371,-908,-602,1402,1009,-466,-1524,1179,247,263,11
-3976,1323,462,-2693,-1979,1462,-74,301,-403,263,61
-539,442,212,813,335,685,1050,213,-237,263,111
1829,-283,-619,1427,872,-869,1005,630,437,263,-158
1613,-1022,-723,1793,856,-370,-1492,-76,430,263,-108
-3361,1198,672,-1992,-1348,839,584,-158,-218,263,-58
-873,527,284,725,182,641,-81,-519,-357,263,-8
2059,86,-723,1335,1404,-896,2811,102,-348,263,41
1561,-1029,-820,1363,1253,-739,-2547,93,549,263,91
-3170,1147,474,-1539,-917,707,760,537,-356,263,141
-1736,1299,553,-95,-271,870,-763,1,-221,263,-128
1762,-424,-703,1709,504,-446,2445,334,-231,263,-78
1701,-842,-586,1446,1480,-554,-2162,-162,385,263,-28
-2183,1044,156,-215,91,-108,1187,1055,62,263,21
-2981,1622,968,-3384,-1652,1646,-1589,69,-6,263,71
1657,-480,-369,1890,1376,-262,2732,110,-363,263,121
1626,-924,-778,1550,1017,-1043,-1309,-146,350,263,-149
-860,362,-99,623,525,-107,-835,302,232,263,-99
-3771,1821,1131,-3370,-1712,1582,-543,-31,-139,263,-49
1616,-624,-684,1575,969,-679,1944,-395,-182,263,0
1391,-786,-569,1261,1218,-835,1067,-864,62,263,50
1629,-854,-674,1059,717,-632,-842,-417,351,263,100
-3649,2233,1084,-3365,-1411,1771,902,-507,-368,263,150
841,-556,-620,-239,467,1016,529,444,-84,263,-119
1597,-730,-194,1361,1437,-1068,507,250,-48,263,-69
1730,-965,-995,1348,959,-597,-1334,-33,244,263,-19
-4011,1775,802,-2675,-2533,1162,1383,-184,-370,263,30
-193,-287,173,-1548,-664,1370,71,375,66,263,80
1146,-1304,-1060,922,1365,-909,2042,-336,71,263,130
1515,-1398,-746,879,1771,-632,-2713,539,595,263,-139
-715,376,-98,-1704,-1087,543,1445,-471,-526,263,-89
-1301,740,293,-2516,-2332,1235,-823,-307,-315,263,-39
1807,-643,-622,1923,667,-370,844,310,-363,263,10
1457,-1034,-907,1178,1640,-853,-715,-348,-130,263,60
1267,-881,-894,15,193,90,-62,395,98,263,110
-4749,1607,1019,-3487,-3143,797,-837,248,39,263,160
1889,-703,-682,1089,669,-63,1947,463,-40,263,-110
1537,-880,-1040,1299,1338,-855,-1297,670,128,263,-60
1434,-1069,-914,1207,892,-500,-1229,-85,153,263,-10
-3782,1517,377,-2931,-2352,892,860,-1184,-87,263,39
950,-109,-393,-561,-564,894,1773,-322,-263,263,89
1423,-762,-758,1736,1683,-403,1496,-1075,-283,263,139
1638,-1360,-1018,1224,1271,-630,-968,-634,386,263,-130
-2179,773,97,-3116,-2529,948,479,-402,-360,263,-80
-3063,1525,904,-1417,-775,1096,591,-234,-363,263,-30
1862,-282,-644,1697,1065,-584,1877,210,-294,263,19
1431,-1059,-1055,1068,1427,-618,-1591,462,-242,263,69
-1865,188,22,-2601,-1561,990,-1536,683,13,263,119
-3207,1381,691,-1888,-1414,1198,-449,845,-15,263,-150
2011,-317,-882,1876,949,-1,469,-110,-176,263,-100
1474,-1035,-848,1255,1324,-1147,-1093,-239,143,263,-50
-1465,497,78,-2238,-1702,997,-329,44,53,263,0
-3429,1403,428,-2159,-999,1166,-611,160,-140,263,49
1179,-490,-703,1639,1339,-410,1141,-486,98,263,99
1447,-1340,-923,1099,1648,-1662,-1686,-668,684,263,149
-742,-9,-133,-1888,-767,882,-1826,-27,603,263,-121
-4014,1546,711,-2884,-2204,850,1235,-1058,-86,263,-71
798,-278,-266,1187,1037,-608,1883,46,-405,263,-21
1308,-1039,-1239,1102,1571,-1272,161,29,-220,263,28
-113,-230,-585,918,1376,-351,-839,-321,208,263,78
-4228,892,1220,-2869,-1528,1465,230,-21,-299,263,128
682,-290,-4,1269,1016,-3,1949,59,-467,263,-141
1569,-311,-714,1746,899,-1122,-578,45,287,263,-91
235,-613,-294,1091,927,-355,-845,118,474,263,-41
-4031,859,958,-3281,-1802,1531,1775,-157,-600,263,8
461,-185,-163,1104,1085,11,1699,252,-266,263,58
1759,-433,-730,1616,966,-870,-408,-146,37,263,108
622,-246,-361,1182,1067,-534,-698,134,260,263,158
-3915,1264,768,-2411,-1753,1205,699,-387,-61,263,-111
623,-301,-432,1065,1040,415,-736,-199,108,263,-61
1679,-539,-847,1292,1224,-1105,-850,-162,287,263,-11
1471,-797,-694,1251,1040,-445,-695,-10,285,263,38
-3544,1445,870,-2667,-1826,1077,885,-262,-247,263,88
270,-122,-176,-1455,-740,1200,248,-33,74,263,138
1805,-454,-770,1540,968,-911,236,-109,151,263,-132
1585,-847,-643,1100,1128,-459,-627,33,176,263,-82
-3378,1176,791,-2601,-1513,847,173,-94,-212,263,-32
511,87,-149,-1280,-945,1081,-68,-265,-218,263,17
1866,-293,-726,1694,493,-706,1289,-173,-138,263,67
1481,-609,-640,1379,1121,-462,-536,-185,-193,263,117
-2385,995,400,-2653,-1880,1079,869,115,-328,263,-152
35,241,-171,-1568,-768,1442,-507,801,-104,263,-102
1958,-287,-773,1863,1446,-141,1894,96,78,263,-52
1642,-763,-655,1443,1329,-504,-1394,108,285,263,-2
-1949,527,227,-2649,-1843,783,533,-8,-215,263,47
-139,622,-88,-1813,-1419,982,-481,342,-56,263,97
1915,-588,-741,1827,914,-300,1610,387,428,263,147
1478,-926,-673,1435,1201,-474,-472,457,353,263,-122
-770,665,75,-2493,-1581,726,408,203,-159,263,-72
-3527,2004,1084,-1910,-2260,1119,-779,-23,-80,263,-22
2180,-381,-861,1779,1062,-638,2444,-189,-346,263,27
1573,-743,-732,1187,1134,-861,-1716,249,204,263,77
-186,195,-41,-1581,-868,276,-24,634,119,263,127
-3559,1582,1096,-3014,-2061,1499,-688,-50,-60,263,-143
1112,-222,-613,1824,919,429,1927,-614,-367,263,-93
1573,-592,-830,1448,1128,-1093,-896,285,211,263,-43
562,-371,-460,-765,-115,20,-606,195,205,263,6
-3744,1354,925,-3513,-1906,1261,-1103,31,-47,263,56
618,-73,-36,1063,1043,664,1108,345,106,263,106
1702,-581,-512,1769,1102,-277,17,-164,36,263,156
1346,-665,-601,1356,1011,-690,-1381,451,245,263,-113
-3403,768,422,-2683,-1786,1264,859,-1159,-546,263,-63
-1095,381,421,-148,203,876,1924,-805,-365,263,-13
2153,-592,-744,1869,1818,-304,735,153,-89,263,36
1601,-844,-637,1465,770,-735,-570,56,132,263,86
-3539,1221,531,-3306,-1517,1179,-1141,21,23,263,136
-1789,675,568,-439,43,1205,-518,-277,-224,263,-133
2188,-502,-690,1641,1280,-160,1930,-464,125,263,-83
1497,-778,-532,1515,733,-613,-2010,52,343,263,-33
-3211,984,386,-1564,-431,660,387,624,-228,263,16
-1271,563,375,-226,57,904,1256,-510,-229,263,66
2059,-408,-931,1865,1272,-369,849,-525,60,263,116
1667,-596,-551,1480,1110,-725,-1645,58,408,263,-153
-3103,1163,457,-1189,-621,408,457,531,112,263,-103
-2024,766,448,-611,-567,1206,311,-657,-67,263,-53
2091,-553,-557,2091,1192,-207,1620,-970,-252,263,-3
1606,-739,-633,1582,642,-837,-1191,-443,279,263,46
-2889,1175,547,-759,364,191,-631,319,161,263,96
-2355,1415,473,-2716,-1848,1399,-329,11,-256,263,146
1805,-527,-474,1982,958,-466,2393,-185,-389,263,-124
1549,-983,-800,1655,747,-640,-1464,41,267,263,-74
679,-420,-351,-846,61,238,-717,691,83,263,-24
-2388,1154,661,-2890,-1752,1734,-936,635,-233,263,25
1996,-507,-781,1980,1227,-456,1959,8,-300,263,75
1534,-782,-799,1474,1057,-702,-1723,67,175,263,125
915,-765,-626,-120,289,-30,-860,644,244,263,-144
-3293,1234,772,-3194,-2171,1428,-191,111,-204,263,-94
1989,-491,-588,977,244,373,1188,-802,-186,263,-44
1661,-545,-505,1601,880,-751,-791,-248,271,263,5
1341,-775,-614,729,759,-218,-360,-235,331,263,55
-3555,1436,506,-3068,-1586,1101,16,-285,38,263,105
1889,-581,-780,543,434,378,1598,-162,-145,263,155
1701,-485,-702,1464,1198,-541,-1025,576,146,263,-114
1153,-670,-524,283,640,-281,-1133,837,258,263,-64
-3394,968,548,-3055,-1661,1104,-522,-88,58,263,-14
1480,-442,-474,204,-105,537,1001,-414,167,263,35
1816,-628,-652,1914,1210,-272,789,-443,97,263,85
1453,-636,-557,1150,957,-395,-646,-487,-116,263,135
-3152,1266,566,-2880,-1580,1082,334,262,11,263,-135
-1029,674,486,152,176,428,156,-105,0,263,-85
1885,-386,-838,1574,1262,-490,1237,141,166,263,-35
1628,-677,-599,877,849,-310,-1123,600,130,263,14
-3302,1207,677,-3057,-1914,1131,203,155,-332,263,64
-985,604,441,89,-465,378,135,-346,-407,263,114
1847,-568,-564,1624,1075,-1575,1426,-600,-126,263,-155
1020,-972,-605,1034,1226,-59,-1791,697,198,263,-105
-3443,1715,660,-2791,-2054,1420,585,-293,-231,263,-55
395,354,-219,951,509,-362,608,-207,-144,263,-5
1457,-717,-1016,1248,1491,-1678,188,-6,77,263,44
-624,-201,-358,888,1121,-126,-1393,52,421,263,94
-3637,1166,1084,-2798,-1137,1565,346,696,-552,263,144
772,-157,31,1503,837,-213,767,-557,-371,263,-125
1535,-896,-872,1198,1466,-1610,1117,-240,149,263,-75
1295,-1053,-739,970,844,-462,-891,298,474,263,-25
-3307,985,819,-2894,-1700,903,-337,-151,-39,263,24
1649,-391,-400,1784,1021,-50,899,-82,-249,263,74
1723,-564,-738,1731,934,-876,-1209,-43,93,263,124
1035,-588,-501,120,469,-311,-934,626,162,263,-146
-3092,1295,821,-2801,-2065,1363,136,-148,-240,263,-96
1412,-671,-666,1728,1305,-437,2004,-393,-282,263,-46
1571,-801,-683,1605,1024,-837,-868,-443,242,263,3
1162,-832,-678,584,586,-383,-709,-168,402,263,53
-2798,1502,601,-2599,-2067,925,658,-624,-311,263,103
1426,-304,-718,99,-12,252,593,-342,-387,263,153
1602,-498,-769,1624,843,-835,-364,-573,135,263,-116
1475,-664,-554,875,783,-455,-550,-217,-32,263,-66
-3165,1651,199,-2539,-1915,1466,537,30,-530,263,-16
1552,-531,-525,264,518,506,1034,541,70,263,33
1729,-571,-684,1400,1091,-833,-1846,428,421,263,83
1213,-787,-567,743,745,-272,-1305,374,374,263,133
-3076,1309,710,-3000,-1600,1168,1005,502,17,263,-136
-562,267,96,584,138,655,782,-642,-183,263,-86
1694,-523,-645,1536,925,-776,-956,-229,5,263,-36
1314,-884,-609,1074,853,-305,-1432,-289,253,263,13
-3434,1656,705,-3337,-2014,1261,2092,-258,-327,263,63
-889,741,185,33,94,794,325,-52,-67,263,113
1578,-713,-745,1809,1292,-719,2463,-846,-150,263,-157
1624,-1081,-838,1199,1216,-470,-905,-143,366,263,-107
-3280,1637,391,-3072,-2363,1203,-1,-155,-415,263,-57
-1500,1317,512,-738,-187,1010,-444,-274,-105,263,-7
2402,-466,-592,1951,1180,-652,2140,528,-3,263,42
1270,-820,-776,1362,1208,-1162,-3321,-179,320,263,92
-2408,1045,418,-3059,-1776,1223,1185,-490,-239,263,142
-2182,1242,688,-1812,-51,1267,-637,925,-141,263,-127
1344,-209,-904,1383,1441,-247,944,151,-200,263,-77
1951,-1072,-667,1535,1370,-992,-3042,421,578,263,-27
-2341,787,-37,-2605,-1480,1065,716,850,71,263,22
-2729,1140,893,-2044,-850,1694,-672,617,199,263,72
1185,-826,-558,1002,1940,-811,1113,-489,-99,263,122
1443,-1318,-1113,1162,1541,-1205,-707,-963,242,263,-147
-1597,804,-171,541,532,-80,223,-17,-200,263,-97
-3305,940,589,-2573,-845,1409,-648,316,-305,263,-47
1091,-522,-172,1630,1097,-125,540,-160,-210,263,2
1535,-973,-756,1157,1374,-1288,562,-918,172,263,52
-1144,376,-111,673,886,-253,-1907,-92,241,263,102
-3179,1390,840,-2435,-1139,1075,-793,935,-293,263,152
1510,-231,-503,1752,899,-231,2074,115,-435,263,-118
1538,-768,-606,1551,1104,-697,-441,555,121,263,-68
815,-897,-526,-2,568,-211,-2664,988,476,263,-18
-3278,1177,774,-2948,-1623,1436,-391,925,26,263,31
1489,-431,-674,1854,1328,-301,1478,-463,-217,263,81
1589,-695,-697,1624,896,-967,555,-171,221,263,131
876,-741,-657,173,333,-312,-1301,-22,332,263,-138
-3166,1471,850,-2952,-1838,1346,459,-491,-125,263,-88
1478,-399,-476,1855,1112,-120,1911,-326,-297,263,-38
1558,-700,-754,1492,1100,-787,454,-624,79,263,11
1403,-1014,-811,1324,842,-442,-1496,-576,312,263,61
-2903,1344,319,-2662,-1716,1079,1102,-224,-458,263,111
950,-158,-312,-739,-363,933,1756,214,-205,263,-158
1710,-527,-659,1483,1049,-629,390,-46,221,263,-108
1540,-1085,-780,1395,1080,-533,-997,-45,330,263,-58
-3035,1212,441,-2966,-1955,1061,385,316,-249,263,-8
-1893,1209,593,-1105,-873,948,1741,-210,-292,263,41
1689,-562,-740,1959,1237,-486,160,-15,-23,263,91
1503,-953,-797,1380,1224,-498,-1310,99,211,263,141
-2862,971,443,-3039,-2116,1129,596,445,-124,263,-128
-2444,1362,768,-1503,-1042,1326,-219,-232,-178,263,-78
1870,-368,-675,1904,1235,-397,783,-326,-100,263,-28
1606,-875,-825,1320,848,-729,-732,-540,357,263,21
-3235,1032,332,-3400,-1657,1118,-1019,-135,75,263,71
-810,709,120,7,-141,863,-901,532,-66,263,121
2081,-116,-866,1573,546,-1055,145,-157,-103,263,-149
1344,-837,-319,1142,1457,-705,-3595,526,727,263,-99
-3075,1102,683,-3044,-2161,1486,2613,-594,-342,263,-49
-1314,567,339,-1036,-275,763,250,108,-73,263,0
1726,-680,-1003,1789,1051,-756,2157,-258,-538,263,50
1355,-1263,-834,1325,1250,-1102,-2029,602,487,263,100
-2227,484,86,-1440,-1699,617,952,-358,-170,263,150
-2330,1728,842,-1645,-1582,632,-201,129,-229,263,-119
1768,-99,-610,2110,1105,-299,2664,48,-706,263,-69
1441,-899,-842,1438,918,-820,-1320,-620,289,263,-19
-2125,880,59,407,654,-220,-460,-99,-67,263,30
-2923,1648,915,-2022,-1702,1343,-796,-114,-41,263,80
1793,-259,-371,1733,1386,-319,1469,452,-86,263,130
1641,-666,-722,1614,990,-864,-628,357,562,263,-139
-1839,593,-54,856,630,-408,-572,516,260,263,-89
-3483,1416,960,-2770,-2227,1246,-1746,139,-217,263,-39
1660,-271,-434,1695,1239,-364,2364,139,-544,263,10
1481,-769,-465,1559,944,-826,-413,597,-20,263,60
1544,-963,-670,1316,1050,-393,-488,-136,111,263,110
-3544,1776,1161,-2847,-2220,687,-1281,-119,-169,263,160
757,-254,-303,1349,585,296,1392,114,-127,263,-110
1640,-526,-734,1567,965,-479,1284,-115,114,263,-60
1698,-978,-820,1449,904,-680,-1185,-121,274,263,-10
-3665,1570,1031,-2808,-2031,710,-100,-3,-438,263,39
533,-222,-258,1154,296,134,1169,-267,-223,263,89
1555,-692,-631,1653,639,-256,1529,-589,-4,263,139
1621,-1119,-895,1477,1399,-863,-1608,-659,125,263,-130
-1754,825,124,-2581,-1390,295,947,46,-275,263,-80
388,484,593,-2015,-1721,1315,534,762,83,263,-30
1711,-799,-1097,2000,676,-331,2104,-396,-280,263,19
1563,-989,-1142,1398,1136,-666,-1092,-350,40,263,69
-3737,1304,272,-3634,-2527,1254,-261,854,-533,263,119
1460,-355,-170,-587,239,752,2040,261,-109,263,-150
1588,-721,-659,1447,1217,-726,-1478,173,381,263,-100
816,-382,-375,192,316,-272,-765,-274,234,263,-50
-3284,1556,577,-2578,-1815,1380,-4,-252,-276,263,0
245,329,-202,359,261,603,1054,663,-119,263,49
1554,-735,-875,1345,1287,-1007,-319,-337,40,263,99
-215,79,-152,-806,-234,139,-1165,164,140,263,149
-2716,1700,536,-2302,-1621,796,-438,176,-33,263,-121
1410,-538,-604,1376,971,-504,400,911,107,263,-71
1350,-911,-1011,1271,1261,-452,-1685,521,-59,263,-21
-3134,1240,474,-2441,-1480,863,661,183,-370,263,28
-146,919,493,44,-82,778,-799,-485,281,263,78
1482,-1092,-811,947,1203,-1124,565,93,481,263,128
1402,-1227,-899,1107,1064,-307,-1705,446,406,263,-141
-2462,1195,419,-1867,-1579,411,749,-912,-308,263,-91
214,296,-150,296,492,-13,632,-553,-87,263,-41
1775,-658,-738,1517,1259,-830,972,-415,-31,263,8
1281,-875,-750,871,916,-557,-406,78,221,263,58
-1978,1059,572,-1846,-1634,603,393,-328,-21,263,108
904,-236,-257,839,828,-243,1691,-341,-67,263,158
1559,-938,-938,1228,1407,-1108,235,-664,-221,263,-111
1238,-977,-825,752,998,-245,-1663,-89,30,263,-61
-2086,806,497,-1869,-1253,603,-687,-350,-100,263,-11
980,-27,-142,-768,-995,601,2226,160,-54,263,38
1563,-1100,-1049,969,1385,-1103,1659,-356,90,263,88
1520,-1108,-1053,1056,1696,-795,-1818,-100,405,263,138
-1541,574,-14,-2046,-1112,658,160,209,-346,263,-132
-3991,1805,1124,-2727,-2648,1659,214,-367,-177,263,-82
1822,-862,-512,1586,1390,-867,2190,-342,-437,263,-32
1427,-960,-949,1076,1455,-1077,-518,-74,-111,263,17
1358,-973,-777,1020,1050,-429,-1089,176,8,263,67
-3137,1310,574,-2740,-2167,851,-1526,-39,-124,263,117
1197,-2,-238,-285,-795,1131,2655,555,-18,263,-152
1550,-817,-744,1361,1464,-1064,-301,-166,-79,263,-102
1509,-1241,-910,1349,1389,-545,-1173,-688,116,263,-52
-2754,841,229,-2711,-1792,744,-229,-589,-209,263,-2
-2763,1682,653,-2124,-1627,1206,1535,347,-90,263,47
1865,-522,-753,1635,1410,-772,877,213,-150,263,97
1502,-903,-916,1420,1109,-774,-569,-108,174,263,147
-845,122,-197,-1250,-879,418,-815,111,124,263,-122
-3893,1591,974,-3126,-2092,1329,-954,-160,-161,263,-72
1952,-373,-660,824,712,382,1836,-19,-85,263,-22
1553,-750,-831,1301,1359,-975,-1027,-87,300,263,27
634,-468,-479,-14,316,-100,-1646,-233,340,263,77
-3274,1177,772,-3141,-1692,904,-876,211,-186,263,127
-7,310,0,201,-129,520,1832,342,-16,263,-143
1595,-784,-798,1264,1352,-896,726,100,-57,263,-93
1344,-1044,-820,1034,1085,-447,-1632,-106,172,263,-43
-3117,1213,531,-2682,-1518,800,471,392,-422,263,6
-1230,718,42,-575,-1205,1164,2766,130,-253,263,56
1604,-827,-720,1772,1486,-951,699,-198,-25,263,106
1562,-1166,-827,1435,1311,-487,-931,-956,439,263,156
-2588,1001,298,-2712,-1593,883,-728,41,99,263,-113
-2524,1669,521,-1983,-1337,1356,-150,193,-91,263,-63
1759,-238,-555,1694,1200,-313,1996,703,-178,263,-13
1547,-853,-910,1467,1145,-724,-1158,-12,158,263,36
-1105,514,74,-1308,-1037,523,-1467,119,221,263,86
-3605,1855,956,-2594,-1948,1098,-470,510,-103,263,136
1124,-23,-307,1408,601,561,1659,842,-171,263,-133
1519,-829,-843,1243,1177,-1086,-140,174,133,263,-83
819,-632,-403,511,158,-16,-2403,490,696,263,-33
-3495,1479,881,-2637,-2355,1172,1001,96,-26,263,16
-336,430,81,-125,-5,652,2368,-176,-246,263,66
1896,-740,-777,1784,1205,-768,-12,-562,-101,263,116
1400,-929,-917,1429,1223,-487,-1282,-695,104,263,-153
-3057,1179,302,-3095,-2070,1143,-114,22,-19,263,-103
-1731,1222,338,-1377,-840,1123,942,-370,-246,263,-53
1948,-316,-469,1825,1381,-536,1314,597,-46,263,-3
1553,-885,-806,1500,979,-973,-1335,-173,198,263,46
-2796,931,192,-2692,-1921,963,32,588,161,263,96
-2225,1101,616,-1702,-829,1295,-11,6,-183,263,146
1959,-564,-631,2075,1276,-394,1772,116,-148,263,-124
1550,-724,-747,1330,1038,-911,-1259,-1,340,263,-74
-2669,991,440,-2359,-1855,1157,-321,558,13,263,-24
-2210,1067,399,-1614,-1145,1098,-1229,65,-111,263,25
1884,-259,-381,1803,1117,-429,1723,280,139,263,75
1290,-1016,-895,1239,1363,-1127,-1733,-352,444,263,125
-2153,1089,216,229,206,-70,-986,-136,198,263,-144
-2313,1176,1316,-2106,-1251,1405,552,45,-248,263,-94
1477,-798,-748,1546,1267,-844,102,13,-39,263,-44
1327,-1312,-1094,840,1629,-1148,-1335,-67,143,263,5
836,-845,-418,774,968,92,-2038,-115,227,263,55
-3143,1193,922,-2748,-1261,1438,1071,-1090,-246,263,105
1359,-662,-795,1365,978,-563,2311,-1143,-367,263,155
1367,-1213,-863,1001,1576,-1125,-1567,-550,33,263,-114
1346,-724,-474,863,858,-452,-153,-359,-26,263,-64
-2946,1119,765,-2908,-1000,1037,817,-71,-267,263,-14
437,-435,-163,635,777,-224,806,360,-9,263,35
1571,-1192,-1276,1049,1604,-1496,1034,471,5,263,85
1322,-1337,-1077,1010,1778,-690,-2589,412,299,263,135
-1882,808,81,-1880,-1487,827,992,172,-286,263,-135
-491,209,251,-177,356,34,-327,1131,-166,263,-85
1111,-1489,-1421,914,1730,-1208,1214,411,-107,263,-35
1357,-1551,-1271,1085,1733,-681,-2112,-284,165,263,14
-615,237,-36,-925,-332,412,-34,-273,-266,263,64
-3702,1122,934,-3448,-875,1818,-794,-8,-67,263,114
1329,-974,-967,1544,1108,-848,2326,-193,-181,263,-155
1424,-1387,-1291,648,2230,-1702,864,-194,328,263,-105
906,-886,-232,753,1134,318,-1627,35,284,263,-55
